,regno,page,word,x,y,w,h,conf
129,0012,1,Using ,1487,2772,170,154,0.9399999976158142
130,0012,1,the ,1754,2779,89,153,0.9200000166893005
131,0012,1,values ,1933,2784,218,153,0.9700000286102295
132,0012,1,in ,2224,2792,87,153,0.9800000190734863
133,0012,1,Program ,263,2893,251,135,0.8799999952316284
134,0012,1,counter ,637,2904,307,136,0.9599999785423279
135,0012,1,(,1098,2917,39,135,0.949999988079071
136,0012,1,Pc,1141,2919,75,135,0.8899999856948853
137,0012,1,),1234,2921,39,135,0.7900000214576721
138,0012,1,. ,1261,2922,39,135,0.550000011920929
139,0012,1,A ,747,2098,9,35,0.23000000417232513
140,0012,2,2 ,124,274,38,130,0.5299999713897705
141,0012,2,Byte ,597,330,140,131,0.9200000166893005
142,0012,2,to ,874,362,72,131,0.6100000143051147
143,0012,2,emory ,1655,1004,185,42,0.8999999761581421
144,0012,2,ocatich ,1995,992,214,42,0.8500000238418579
145,0012,2,Byte ,574,295,179,156,0.8999999761581421
146,0012,2,Addressable ,892,304,463,156,0.9599999785423279
147,0012,2,Memory ,1493,321,273,156,0.7900000214576721
148,0012,2,is ,1842,332,58,155,0.9300000071525574
149,0012,2,the ,2076,338,111,156,0.949999988079071
150,0012,2,memory ,255,471,285,153,0.9900000095367432
151,0012,2,which ,630,471,172,153,0.8799999952316284
152,0012,2,is ,861,471,85,153,0.9599999785423279
153,0012,2,represented ,1052,471,470,153,0.9900000095367432
154,0012,2,in ,1608,471,56,153,0.9900000095367432
155,0012,2,bytes ,1807,471,187,153,0.9900000095367432
156,0012,2,that ,2070,471,134,153,0.9900000095367432
157,0012,2,is ,221,613,83,149,0.9900000095367432
158,0012,2,8 ,368,615,43,148,0.9700000286102295
159,0012,2,bits ,476,615,158,149,0.9800000190734863
160,0012,2,are ,710,617,149,149,0.9800000190734863
161,0012,2,used ,941,619,173,149,0.9900000095367432
162,0012,2,for ,1217,621,86,149,0.9900000095367432
163,0012,2,I ,1448,624,43,148,0.7699999809265137
164,0012,2,byte,1502,624,152,148,0.7900000214576721
165,0012,2,. ,1658,626,43,148,0.8899999856948853
166,0012,2,So ,1781,627,83,148,0.9399999976158142
167,0012,2,that ,1952,628,137,148,0.9700000286102295
168,0012,2,much ,251,770,168,139,0.9900000095367432
169,0012,2,of ,564,770,52,139,0.9900000095367432
170,0012,2,mly ,708,770,140,139,0.9300000071525574
171,0012,2,locations ,959,770,332,139,0.9599999785423279
172,0012,2,are ,1357,770,139,139,0.9900000095367432
173,0012,2,available,1601,770,375,139,0.9900000095367432
174,0012,2,. ,1994,770,41,139,0.9800000190734863
175,0012,2,if ,229,906,96,172,0.7200000286102295
176,0012,2,I ,434,909,50,172,0.8899999856948853
177,0012,2,lyse ,496,910,151,173,0.75
178,0012,2,is ,696,913,96,172,0.949999988079071
179,0012,2,used ,825,915,158,172,0.8700000047683716
180,0012,2,then ,1067,919,158,172,0.9900000095367432
181,0012,2,do ,1319,923,96,172,0.6899999976158142
182,0012,2,bly ,1416,924,148,173,0.800000011920929
183,0012,2,memory ,1603,927,255,173,0.9200000166893005
184,0012,2,location ,1950,932,313,173,0.9100000262260437
185,0012,2,are ,230,1055,151,176,0.9900000095367432
186,0012,2,available,502,1055,357,176,0.9800000190734863
187,0012,2,. ,864,1055,52,176,0.8299999833106995
188,0012,2,dos ,363,1283,109,152,0.10000000149011612
189,0012,2,olik ,567,1304,243,153,0.30000001192092896
190,0012,2,22 ,353,1453,79,144,0.8999999761581421
191,0012,2,IM ,709,1484,108,144,0.550000011920929
192,0012,2,230 ,335,1611,121,140,0.7200000286102295
193,0012,2,IG ,786,1642,77,140,0.6800000071525574
194,0012,2,SIT ,437,1781,437,163,0.30000001192092896
195,0012,2,The ,489,1982,84,146,0.949999988079071
196,0012,2,Big ,654,1988,123,147,0.9100000262260437
197,0012,2,- ,832,1995,42,145,0.8600000143051147
198,0012,2,endiam ,908,1998,268,146,0.8600000143051147
199,0012,2,& ,1327,2014,42,145,0.8299999833106995
200,0012,2,Little ,1481,2021,221,146,0.9399999976158142
201,0012,2,Endian ,1827,2034,261,146,0.8799999952316284
202,0012,2,byte ,2211,2049,168,146,0.9599999785423279
203,0012,2,assignment ,242,2146,417,141,0.9599999785423279
204,0012,2,are ,806,2160,121,140,0.9900000095367432
205,0012,2,opposite ,1080,2166,317,141,0.9900000095367432
206,0012,2,to ,1539,2177,79,140,0.9700000286102295
207,0012,2,one ,1709,2181,119,140,0.9599999785423279
208,0012,2,another,1948,2186,288,140,0.9900000095367432
209,0012,2,. ,2240,2193,41,140,0.9599999785423279
210,0012,2,In ,229,2302,62,164,0.8500000238418579
211,0012,2,Big ,404,2303,117,164,0.8999999761581421
212,0012,2,endiam ,639,2305,256,164,0.7799999713897705
213,0012,2,the ,1018,2308,117,164,0.9300000071525574
214,0012,2,loner ,1230,2310,209,163,0.8399999737739563
215,0012,2,bits ,1536,2312,172,164,0.8199999928474426
216,0012,2,locations ,1755,2314,363,164,0.8799999952316284
217,0012,2,are ,2137,2316,163,164,0.9800000190734863
218,0012,2,being ,215,2478,221,163,0.9800000190734863
219,0012,2,used ,494,2480,172,163,0.949999988079071
220,0012,2,to ,780,2483,60,162,0.9900000095367432
221,0012,2,store ,959,2484,184,162,0.8899999856948853
222,0012,2,the ,1287,2486,117,163,0.949999988079071
223,0012,2,Most ,1533,2488,150,163,0.8799999952316284
224,0012,2,Significant ,1730,2489,397,163,0.8799999952316284
225,0012,2,Bits ,2183,2493,172,162,0.9399999976158142
226,0012,2,(,246,2686,43,148,0.949999988079071
227,0012,2,MSB,315,2686,107,148,0.7900000214576721
228,0012,2,) ,441,2687,43,148,0.8100000023841858
229,0012,2,anhile ,570,2688,212,148,0.7599999904632568
230,0012,2,the ,894,2690,128,149,0.9599999785423279
231,0012,2,Little ,1140,2692,227,149,0.9700000286102295
232,0012,2,Endian ,1485,2694,206,149,0.8899999856948853
233,0012,2,is ,1794,2697,83,148,0.9300000071525574
234,0012,2,the ,1905,2698,86,148,0.9300000071525574
235,0012,2,opposite,2049,2699,308,148,0.9800000190734863
236,0012,2,. ,2361,2701,43,148,0.8999999761581421
237,0012,2,e ,212,2850,41,140,0.699999988079071
238,0012,2,In ,348,2851,52,140,0.5299999713897705
239,0012,2,Little ,525,2852,200,140,0.9399999976158142
240,0012,2,- ,762,2854,41,140,0.4300000071525574
241,0012,2,Endian ,850,2854,266,141,0.8799999952316284
242,0012,2,the ,1235,2857,82,141,0.9900000095367432
243,0012,2,Locuer,1490,2859,198,141,0.8199999928474426
244,0012,2,. ,1721,2861,41,140,0.5600000023841858
245,0012,2,Bits ,1794,2861,148,141,0.9100000262260437
246,0012,2,are ,2042,2864,140,140,0.949999988079071
247,0012,2,Used ,218,2978,162,140,0.9100000262260437
248,0012,2,to ,492,2983,52,139,0.949999988079071
249,0012,2,store ,627,2986,190,139,0.8600000143051147
250,0012,2,the ,929,2991,99,140,0.9700000286102295
251,0012,2,least ,1167,2995,166,140,0.9100000262260437
252,0012,2,significan ,1449,3000,389,140,0.9399999976158142
253,0012,2,Bits ,1910,3009,147,140,0.9800000190734863
254,0012,2,(,2132,3014,41,139,0.9900000095367432
255,0012,2,L,2174,3014,41,139,0.9800000190734863
256,0012,2,&,2217,3015,41,139,0.10000000149011612
257,0012,2,B,2259,3016,41,139,0.699999988079071
258,0012,2,) ,2315,3017,41,139,0.47999998927116394
259,0012,2,or ,242,3135,66,117,0.9200000166893005
260,0012,2,cue ,407,3138,84,118,0.8199999928474426
261,0012,2,can ,545,3141,133,117,0.9399999976158142
262,0012,2,say ,786,3146,100,118,0.9700000286102295
263,0012,2,that ,958,3150,152,117,0.9900000095367432
264,0012,2,the ,1198,3155,101,118,0.9900000095367432
265,0012,2,MSB ,1442,3161,117,117,0.9200000166893005
266,0012,2,are ,1695,3166,100,117,0.9599999785423279
267,0012,2,stored ,1869,3169,280,119,0.949999988079071
268,0012,2,here ,2216,3178,168,117,0.8199999928474426
269,0012,2,is ,254,3251,79,140,0.9900000095367432
270,0012,2,. ,364,3253,41,140,0.7699999809265137
271,0012,2,Higher ,428,3254,181,141,0.7799999713897705
272,0012,2,bir ,691,3259,101,141,0.8799999952316284
273,0012,2,locations,994,3266,345,141,0.9399999976158142
274,0012,2,. ,1337,3273,41,140,0.9200000166893005
275,0012,3,1000 ,223,321,97,69,0.9599999785423279
276,0012,3,loli ,361,326,155,70,0.8799999952316284
277,0012,3,12 ,615,337,38,69,0.550000011920929
278,0012,3,1008 ,236,408,67,66,0.8199999928474426
279,0012,3,14 ,363,414,48,65,0.3499999940395355
280,0012,3,s,504,420,18,65,0.47999998927116394
281,0012,3,. ,557,422,18,65,0.9100000262260437
282,0012,3,16 ,614,425,48,65,0.8999999761581421
283,0012,3,13 ,741,343,38,69,0.5799999833106995
284,0012,3,lz ,736,429,34,66,0.5199999809265137
285,0012,3,10081 ,1109,490,153,41,0.9100000262260437
286,0012,3,Big,296,968,93,163,0.9900000095367432
287,0012,3,. ,384,970,48,163,0.3700000047683716
288,0012,3,Indian ,459,971,248,164,0.8700000047683716
289,0012,3,Little ,1267,1099,149,92,0.9900000095367432
290,0012,3,Indian ,1560,1107,194,93,0.9100000262260437
291,0012,3,3 ,92,1270,45,154,0.23999999463558197
292,0012,3,condition ,318,1276,337,155,0.8799999952316284
293,0012,3,codes ,793,1290,246,155,0.9399999976158142
294,0012,3,The ,538,1518,84,118,0.9900000095367432
295,0012,3,condition ,728,1520,348,118,0.9700000286102295
296,0012,3,codes ,1204,1526,195,118,0.9399999976158142
297,0012,3,are ,1531,1531,116,117,0.8999999761581421
298,0012,3,mainly ,1733,1533,228,117,0.9900000095367432
299,0012,3,used ,2045,1537,152,117,0.9800000190734863
300,0012,3,to ,2256,1540,100,117,0.9900000095367432
301,0012,3,bounch,224,1644,205,135,0.9599999785423279
302,0012,3,", ",447,1647,39,134,0.9300000071525574
303,0012,3,break,550,1648,164,135,0.9700000286102295
304,0012,3,", ",760,1651,39,134,0.9599999785423279
305,0012,3,loop ,822,1651,123,135,0.9599999785423279
306,0012,3,etc,1040,1653,96,135,0.949999988079071
307,0012,3,. ,1127,1655,39,134,0.8999999761581421
308,0012,3,based ,1244,1656,191,134,0.9599999785423279
309,0012,3,on ,1564,1660,75,134,0.9900000095367432
310,0012,3,a ,1766,1662,39,134,1.0
311,0012,3,condition,1951,1664,368,134,0.949999988079071
312,0012,3,. ,2337,1668,39,134,0.949999988079071
313,0012,3,which ,166,1793,249,140,0.949999988079071
314,0012,3,means ,535,1795,225,141,0.9399999976158142
315,0012,3,that ,888,1798,149,141,0.9800000190734863
316,0012,3,the ,1176,1800,101,141,0.9900000095367432
317,0012,3,codes ,1430,1802,204,141,0.9599999785423279
318,0012,3,will ,1734,1804,148,141,0.8700000047683716
319,0012,3,be ,1912,1806,103,140,0.9800000190734863
320,0012,3,executed ,2053,1806,338,141,0.9800000190734863
321,0012,3,furthing ,231,1942,254,171,0.7699999809265137
322,0012,3,only ,603,1942,174,171,0.949999988079071
323,0012,3,based ,868,1942,209,171,0.9900000095367432
324,0012,3,on ,1195,1942,64,171,1.0
325,0012,3,the ,1332,1942,122,171,0.9900000095367432
326,0012,3,given ,1573,1942,192,171,0.9900000095367432
327,0012,3,condition,1866,1942,381,171,0.9700000286102295
328,0012,3,. ,2251,1942,50,171,0.949999988079071
329,0012,3,iz ,466,2334,37,41,0.5
330,0012,3,BR ,265,2276,114,153,0.9599999785423279
331,0012,3,NZ ,417,2281,58,153,0.8299999833106995
332,0012,3,- ,703,2290,45,153,0.4699999988079071
333,0012,3,Boarch ,913,2296,235,154,0.8299999833106995
334,0012,3,if ,1217,2306,85,153,0.9200000166893005
335,0012,3,Non ,1439,2312,89,153,0.8399999737739563
336,0012,3,Zero ,1554,2316,244,153,0.800000011920929
337,0012,3,BR ,278,2463,86,116,0.9599999785423279
338,0012,3,Z ,398,2466,34,116,0.6600000262260437
339,0012,3,Boanch ,905,2477,252,117,0.8899999856948853
340,0012,3,if ,1251,2485,64,117,0.6100000143051147
341,0012,3,zero ,1356,2488,230,116,0.8299999833106995
342,0012,3,BR ,282,2539,69,94,0.9800000190734863
343,0012,3,- ,676,2562,27,94,0.9700000286102295
344,0012,3,Branchef ,925,2576,416,95,0.8700000047683716
345,0012,3,carry,1410,2604,135,96,0.7799999713897705
346,0012,3,. ,1568,2614,27,94,0.7099999785423279
347,0012,3,1,202,2649,41,139,0.41999998688697815
348,0012,3,. ,230,2650,41,139,0.1599999964237213
349,0012,3,Some ,521,2658,141,139,0.9300000071525574
350,0012,3,times ,732,2664,204,140,0.949999988079071
351,0012,3,the ,1056,2673,101,139,0.9900000095367432
352,0012,3,slogs ,1282,2679,189,140,0.8799999952316284
353,0012,3,are ,1591,2688,99,139,0.949999988079071
354,0012,3,also ,1782,2694,129,139,0.9700000286102295
355,0012,3,being ,2028,2701,151,139,0.9800000190734863
356,0012,3,Checked ,252,2802,268,145,0.9599999785423279
357,0012,3,in ,642,2816,81,145,0.9399999976158142
358,0012,3,order ,803,2822,223,145,0.9599999785423279
359,0012,3,to ,1158,2835,106,144,1.0
360,0012,3,satisfy ,1401,2844,234,145,0.9599999785423279
361,0012,3,of ,1701,2855,79,145,0.9700000286102295
362,0012,3,the ,1836,2860,124,145,0.9900000095367432
363,0012,3,conditions,2039,2868,315,145,0.949999988079071
364,0012,3,", ",2350,2879,42,144,0.6600000262260437
365,0012,3,V,360,3086,50,171,0.9200000166893005
366,0012,3,- ,497,3086,50,171,0.6200000047683716
367,0012,3,- ,493,3219,54,185,0.3799999952316284
368,0012,3,onooflow ,707,3086,312,171,0.699999988079071
369,0012,3,flag ,1179,3086,156,171,0.3400000035762787
370,0012,3,Carry ,746,3230,199,186,0.7699999809265137
371,0012,3,Slug ,1060,3243,145,185,0.8399999737739563
372,0012,4,Past,1017,221,106,116,0.9700000286102295
373,0012,4,-,1128,221,34,116,0.8799999952316284
374,0012,4,B ,1175,221,34,116,0.9100000262260437
375,0012,4,4,113,464,39,135,0.9700000286102295
376,0012,4,) ,195,467,39,135,0.38999998569488525
377,0012,4,of ,241,616,46,121,0.8600000143051147
378,0012,4,There ,434,474,159,136,0.8600000143051147
379,0012,4,are ,687,483,115,136,0.9599999785423279
380,0012,4,them ,396,620,164,122,0.6899999976158142
381,0012,4,are ,642,628,105,121,0.9599999785423279
382,0012,4,different ,917,491,306,136,0.9900000095367432
383,0012,4,addressity ,1366,506,387,136,0.9300000071525574
384,0012,4,Moddes,1849,522,231,136,0.7400000095367432
385,0012,4,. ,2085,531,39,135,0.5299999713897705
386,0012,4,Some ,2215,535,137,136,0.9200000166893005
387,0012,4,listed ,868,634,186,122,0.9900000095367432
388,0012,4,below,1130,642,199,122,0.949999988079071
389,0012,4,. ,1352,650,35,121,0.9300000071525574
390,0012,4,• ,106,850,41,140,0.949999988079071
391,0012,4,Immediate ,194,853,492,142,0.8899999856948853
392,0012,4,Here ,526,1060,137,81,0.9599999785423279
393,0012,4,enith ,244,1161,145,100,0.8899999856948853
394,0012,4,the ,520,1172,99,100,0.9700000286102295
395,0012,4,Addresing ,819,879,369,141,0.8600000143051147
396,0012,4,Mode ,1285,899,143,140,0.9399999976158142
397,0012,4,the ,819,1064,82,82,0.9800000190734863
398,0012,4,data ,1046,1068,125,81,0.9800000190734863
399,0012,4,i ,1202,1070,16,81,0.9800000190734863
400,0012,4,s ,1358,1072,16,81,0.7599999904632568
401,0012,4,pared ,1455,1073,159,82,0.8600000143051147
402,0012,4,instructich ,734,1180,380,100,0.9399999976158142
403,0012,4,directly ,1775,1078,328,82,0.9599999785423279
404,0012,4,- ,391,1366,36,124,0.4099999964237213
405,0012,4,ADO ,519,1380,125,125,0.8899999856948853
406,0012,4,Ri,784,1410,70,124,0.6399999856948853
407,0012,4,", ",858,1418,36,124,0.8600000143051147
408,0012,4,2,908,1424,36,124,0.4000000059604645
409,0012,4,. ,983,1432,36,124,0.699999988079071
410,0012,4,RER,486,1526,260,127,0.7200000286102295
411,0012,4,",",827,1554,37,126,0.8700000047683716
412,0012,4,",",864,1557,37,126,0.8700000047683716
413,0012,4,2,902,1561,37,126,0.5
414,0012,4,. ,940,1564,37,126,0.8700000047683716
415,0012,4,• ,105,1714,41,139,0.5099999904632568
416,0012,4,Register ,241,1717,249,140,0.9100000262260437
417,0012,4,Addreesing ,615,1726,375,139,0.8999999761581421
418,0012,4,Mode ,1109,1738,163,139,0.7599999904632568
419,0012,4,Here ,568,1892,125,122,0.800000011920929
420,0012,4,the ,814,1894,88,122,0.9399999976158142
421,0012,4,data ,1036,1896,136,121,0.9900000095367432
422,0012,4,cuill ,1264,1897,149,122,0.9300000071525574
423,0012,4,be ,1505,1899,90,122,0.9700000286102295
424,0012,4,stored ,1665,1900,250,122,0.949999988079071
425,0012,4,in ,1990,1903,68,121,0.9700000286102295
426,0012,4,a ,2160,1904,35,121,0.9800000190734863
427,0012,4,register ,2225,1904,251,122,0.9599999785423279
428,0012,4,The ,194,2049,100,141,0.9900000095367432
429,0012,4,instruction ,341,2048,367,141,0.9800000190734863
430,0012,4,access ,835,2045,179,141,0.8100000023841858
431,0012,4,the ,1060,2043,101,140,0.9399999976158142
432,0012,4,data ,1224,2042,161,141,0.949999988079071
433,0012,4,cuhich ,1482,2040,181,141,0.8299999833106995
434,0012,4,is ,1737,2038,52,141,0.9599999785423279
435,0012,4,stored ,1858,2037,234,141,0.9399999976158142
436,0012,4,in ,2168,2035,79,140,0.9800000190734863
437,0012,4,the ,2300,2034,101,140,0.9800000190734863
438,0012,4,given ,229,2215,140,128,0.8700000047683716
439,0012,4,registers ,510,2215,345,128,0.8700000047683716
440,0012,4,- ,262,2501,34,117,0.3100000023841858
441,0012,4,ADO,441,2507,101,117,0.7400000095367432
442,0012,4,. ,557,2511,34,117,0.550000011920929
443,0012,4,. ,640,2513,34,117,0.7699999809265137
444,0012,4,RC ,680,2514,107,117,0.4300000071525574
445,0012,4,Ra,844,2520,64,117,0.41999998688697815
446,0012,4,. ,923,2523,34,117,0.800000011920929
447,0012,4,Rit ,426,2643,180,141,0.7400000095367432
448,0012,4,R,691,2655,41,140,0.9200000166893005
449,0012,4,.,734,2657,41,140,0.3799999952316284
450,0012,4,", ",762,2659,41,140,0.8999999761581421
451,0012,4,R2,820,2661,79,140,0.6000000238418579
452,0012,4,. ,888,2665,41,140,0.8899999856948853
453,0012,4,Register ,236,2851,256,141,0.949999988079071
454,0012,4,Indirect ,559,2854,293,141,0.9300000071525574
455,0012,4,Addressing ,963,2858,327,140,0.949999988079071
456,0012,4,Mode,1421,2862,162,141,0.9200000166893005
457,0012,4,: ,1694,2865,41,140,0.47999998927116394
458,0012,4,. ,375,2981,44,149,0.49000000953674316
459,0012,4,Here ,519,2988,131,149,0.8700000047683716
460,0012,4,the ,715,2996,105,149,0.9300000071525574
461,0012,4,registers ,923,3004,281,150,0.9399999976158142
462,0012,4,are ,1301,3019,128,150,0.9900000095367432
463,0012,4,giren ,1508,3027,146,150,0.7799999713897705
464,0012,4,indirectly ,1763,3038,355,149,0.8999999761581421
465,0012,4,à ,263,3109,41,139,0.3799999952316284
466,0012,4,may ,365,3115,101,139,0.8999999761581421
467,0012,4,be ,528,3121,104,139,0.9599999785423279
468,0012,4,a ,742,3131,41,139,0.9900000095367432
469,0012,4,register ,807,3134,236,140,0.9300000071525574
470,0012,4,my ,1099,3147,130,140,0.8600000143051147
471,0012,4,contan ,1315,3157,199,140,0.9399999976158142
472,0012,4,another ,1604,3170,246,140,0.9200000166893005
473,0012,4,regaser ,1906,3184,207,139,0.7799999713897705
474,0012,4,*,259,3283,45,153,0.10999999940395355
475,0012,4,* ,289,3284,45,153,0.1599999964237213
476,0012,4,ADO ,385,3285,131,154,0.5799999833106995
477,0012,4,R ,582,3289,45,153,0.7699999809265137
478,0012,5,• ,98,192,41,139,0.7099999785423279
479,0012,5,Auto ,220,189,123,140,0.9599999785423279
480,0012,5,Increment ,397,186,388,140,0.800000011920929
481,0012,5,of ,860,178,153,140,0.6299999952316284
482,0012,5,Anto ,1052,175,123,140,0.9200000166893005
483,0012,5,Decoementing ,1280,171,501,140,0.8799999952316284
484,0012,5,Addresy ,1863,161,270,140,0.7599999904632568
485,0012,5,Moda ,2222,155,143,140,0.7200000286102295
486,0012,5,Here ,519,396,108,116,0.9399999976158142
487,0012,5,the ,725,389,84,117,0.9700000286102295
