,regno,page,word,x,y,w,h,conf
67,0003,1,- ,1735,2910,24,83,0.46000000834465027
68,0003,1,Memory ,1796,2910,126,83,0.8899999856948853
69,0003,1,Addressing ,1992,2910,169,83,0.9399999976158142
70,0003,1,Register ,1831,3013,131,69,0.949999988079071
71,0003,1,PC ,332,3026,36,40,0.7099999785423279
72,0003,1,IR,309,3130,29,38,0.7300000190734863
73,0003,1,. ,357,3130,10,38,0.6299999952316284
74,0003,1,Processing ,1185,3301,167,41,0.800000011920929
75,0003,2,Instruction ,242,386,192,78,0.7200000286102295
76,0003,2,Register ,476,396,122,78,0.8899999856948853
77,0003,2,1 ,112,541,20,69,0.14000000059604645
78,0003,2,It ,466,541,26,69,0.5199999809265137
79,0003,2,is ,543,541,33,69,0.9399999976158142
80,0003,2,there ,588,541,58,69,0.7099999785423279
81,0003,2,in ,694,541,38,69,0.8899999856948853
82,0003,2,the ,781,541,59,69,0.9800000190734863
83,0003,2,processing ,932,541,178,69,0.8999999761581421
84,0003,2,and ,1194,541,49,69,0.9800000190734863
85,0003,2,it ,1327,541,26,69,0.7599999904632568
86,0003,2,controlls ,1460,541,152,69,0.8299999833106995
87,0003,2,the ,1677,541,56,69,0.9300000071525574
88,0003,2,instruction ,1905,541,202,69,0.8899999856948853
89,0003,2,and ,2192,541,69,69,0.8799999952316284
90,0003,2,and ,177,661,53,74,0.9900000095367432
91,0003,2,pa ,339,661,41,74,0.7900000214576721
92,0003,2,provides ,400,661,187,74,0.8899999856948853
93,0003,2,there ,672,661,62,74,0.699999988079071
94,0003,2,to ,804,661,41,74,0.9599999785423279
95,0003,2,pass ,967,661,55,74,0.9800000190734863
96,0003,2,the ,1107,661,53,74,1.0
97,0003,2,instruction ,1264,661,203,74,0.8899999856948853
98,0003,2,to ,1572,661,27,74,0.9700000286102295
99,0003,2,the ,1639,661,53,74,0.9900000095367432
100,0003,2,memory ,1761,661,164,74,0.9399999976158142
101,0003,2,Program ,216,855,162,70,0.9100000262260437
102,0003,2,counin ,477,851,120,70,0.8999999761581421
103,0003,2,d,11,1445,34,116,0.8799999952316284
104,0003,2,. ,46,1444,34,116,0.8899999856948853
105,0003,2,rod ,250,1572,48,43,0.7099999785423279
106,0003,2,Includes ,355,1569,122,43,0.7900000214576721
107,0003,2,in ,159,1443,44,116,0.6899999976158142
108,0003,2,Randers ,372,1440,161,117,0.7699999809265137
109,0003,2,Access ,584,1438,138,117,0.7799999713897705
110,0003,2,menny ,796,1436,138,117,0.8899999856948853
111,0003,2,are ,153,1584,81,95,0.9800000190734863
112,0003,2,made ,254,1582,111,95,0.9700000286102295
113,0003,2,up ,390,1580,69,94,0.8600000143051147
114,0003,2,of ,570,1576,35,95,0.9700000286102295
115,0003,2,lot ,660,1575,54,95,0.8899999856948853
116,0003,2,lot ,733,1573,68,95,0.7200000286102295
117,0003,2,: ,891,1571,27,94,0.8700000047683716
118,0003,2,these ,189,1734,87,81,0.9900000095367432
119,0003,2,Gallery ,452,1726,96,81,0.6700000166893005
120,0003,2,one ,620,1721,58,81,0.8600000143051147
121,0003,2,can ,739,1718,58,80,0.6700000166893005
122,0003,2,have ,838,1715,106,80,0.949999988079071
123,0003,2,. ,1049,1434,34,116,0.8500000238418579
124,0003,2,a ,1143,1433,34,116,0.9700000286102295
125,0003,2,any ,1386,1430,84,117,0.9200000166893005
126,0003,2,Semiconductoon ,1050,1568,313,94,0.8799999952316284
127,0003,2,cell ,1453,1560,65,95,0.9100000262260437
128,0003,2,one ,1141,1705,58,81,0.9599999785423279
129,0003,2,memonty ,1316,1700,166,81,0.8999999761581421
130,0003,2,memany ,1622,1428,167,117,0.8899999856948853
131,0003,2,handwone ,1941,1425,197,116,0.7099999785423279
132,0003,2,there ,2236,1421,126,117,0.8600000143051147
133,0003,2,and ,1693,1556,68,95,0.9599999785423279
134,0003,2,turns ,1894,1552,111,95,0.6000000238418579
135,0003,2,toppe ,2029,1550,80,95,0.6899999976158142
136,0003,2,senione ,2196,1547,169,95,0.800000011920929
137,0003,2,Storage ,1555,1693,135,81,0.8600000143051147
138,0003,2,is ,1816,1685,46,81,0.699999988079071
139,0003,2,called ,1902,1682,107,81,0.9700000286102295
140,0003,2,the ,2091,1677,58,80,0.9800000190734863
141,0003,2,byle ,2193,1674,83,80,0.699999988079071
142,0003,2,byle ,178,1926,83,99,0.699999988079071
143,0003,2,do ,294,1926,55,99,0.5400000214576721
144,0003,2,addressable ,374,1926,221,99,0.7099999785423279
145,0003,2,mumay ,620,1926,169,99,0.8100000023841858
146,0003,2,- ,812,1926,29,99,0.10999999940395355
147,0003,2,U ,525,2132,29,102,0.46000000834465027
148,0003,2,is ,652,2129,57,103,0.8500000238418579
149,0003,2,defined ,780,2126,133,103,0.8899999856948853
150,0003,2,as ,1016,2120,57,102,0.9800000190734863
151,0003,2,the ,1103,2118,74,102,0.9800000190734863
152,0003,3,8,156,392,27,94,0.3199999928474426
153,0003,3,. ,185,394,27,94,0.5799999833106995
154,0003,3,Add ,419,407,81,95,0.7799999713897705
155,0003,3,(,529,413,27,94,0.9300000071525574
156,0003,3,R3,563,416,35,94,0.6299999952316284
157,0003,3,) ,596,417,27,94,0.9399999976158142
158,0003,3,RO ,656,421,51,94,0.6899999976158142
159,0003,3,3 ,158,750,20,72,0.9800000190734863
160,0003,3,condition ,300,744,137,73,0.9399999976158142
161,0003,3,coded ,490,736,99,73,0.8899999856948853
