,regno,page,word,x,y,w,h,conf
72,0010,1,of ,1262,1057,56,147,0.9900000095367432
73,0010,1,memory ,1375,1057,247,147,0.949999988079071
74,0010,1,storage,1649,1057,235,147,0.9399999976158142
75,0010,1,. ,1924,1057,43,147,0.5199999809265137
76,0010,1,Each ,1992,1057,136,147,0.9700000286102295
77,0010,1,niemosy ,2172,1057,254,147,0.8600000143051147
78,0010,1,ocation ,-4,1158,226,163,0.9700000286102295
79,0010,1,can ,260,1161,117,162,0.8299999833106995
80,0010,1,be ,417,1163,90,162,0.9399999976158142
81,0010,1,assed ,554,1164,182,162,0.9399999976158142
82,0010,1,accessed ,790,1166,258,163,0.9399999976158142
83,0010,1,by ,1089,1169,90,163,0.9800000190734863
84,0010,1,the ,1210,1170,94,163,0.9800000190734863
85,0010,1,address ,1368,1172,270,163,0.9599999785423279
86,0010,1,of ,1654,1175,60,162,0.9800000190734863
87,0010,1,the ,1767,1176,95,162,0.9900000095367432
88,0010,1,corresponding ,1900,1177,493,163,0.9700000286102295
89,0010,1,Sig ,-29,1367,121,208,0.7200000286102295
90,0010,1,endian ,97,1370,225,209,0.8100000023841858
91,0010,1,in ,482,1379,62,208,0.6600000262260437
92,0010,1,very ,566,1381,103,209,0.7300000190734863
93,0010,1,and ,712,1385,83,208,0.8500000238418579
94,0010,1,han ,817,1387,119,209,0.8299999833106995
95,0010,1,syntese,933,1390,225,209,0.7900000214576721
96,0010,1,", ",1130,1395,61,208,0.8799999952316284
97,0010,1,more ,1197,1396,191,208,0.7200000286102295
98,0010,1,27 ,1343,1026,31,12,0.25999999046325684
99,0010,1,ytte ,22,1338,75,75,0.8999999761581421
100,0010,1,henni ,334,1344,197,75,0.3100000023841858
101,0010,1,. ,775,1354,21,74,0.5299999713897705
102,0010,1,U ,978,1358,21,74,0.7300000190734863
103,0010,1,Elle ,-22,1747,130,102,0.6700000166893005
104,0010,1,engiant ,138,1750,472,102,0.6000000238418579
105,0010,1,! ,2309,1787,29,102,0.09000000357627869
106,0010,1,Condition ,-9,2001,288,140,0.9599999785423279
107,0010,1,codes ,335,2004,165,140,0.9700000286102295
108,0010,1,are ,540,2007,120,139,0.8799999952316284
109,0010,1,those ,673,2008,151,139,0.9700000286102295
110,0010,1,a ,904,2011,41,139,0.3199999928474426
111,0010,1,codes ,960,2011,146,140,0.7599999904632568
112,0010,1,which ,1141,2013,197,139,0.9599999785423279
113,0010,1,are ,1419,2015,82,140,0.9900000095367432
114,0010,1,used ,1541,2017,148,140,0.9900000095367432
115,0010,1,as ,1733,2019,103,139,0.9900000095367432
116,0010,1,instruction ,1862,2020,348,140,0.9800000190734863
117,0010,1,for ,2257,2024,100,139,0.8999999761581421
118,0010,1,processes,-2,2113,268,140,0.8100000023841858
119,0010,1,", ",271,2121,41,139,0.949999988079071
120,0010,1,eg,330,2123,77,139,0.9399999976158142
121,0010,1,. ,412,2125,41,139,0.15000000596046448
122,0010,1,to ,477,2126,52,139,0.8999999761581421
123,0010,1,fetch ,576,2129,151,139,0.9399999976158142
124,0010,1,location ,800,2134,237,140,0.9700000286102295
125,0010,1,coef ,1082,2142,129,140,0.5099999904632568
126,0010,1,is ,1223,2146,54,139,0.9100000262260437
127,0010,1,used ,1317,2149,147,139,0.8899999856948853
128,0010,1,for ,1562,2155,80,140,0.9800000190734863
129,0010,1,a ,1694,2159,41,139,0.9100000262260437
130,0010,1,memory ,1773,2160,261,140,0.949999988079071
131,0010,1,addressing ,2035,2167,326,140,0.9800000190734863
132,0010,1,MAR ,6,2249,119,140,0.9599999785423279
133,0010,1,is ,209,2253,52,139,0.9100000262260437
134,0010,1,used,288,2254,149,140,0.9700000286102295
135,0010,1,", ",440,2257,41,139,0.8899999856948853
136,0010,1,for ,518,2258,82,140,0.9399999976158142
137,0010,1,data ,640,2260,143,140,0.8700000047683716
138,0010,1,addressing ,852,2263,359,140,0.9800000190734863
139,0010,1,MDR ,1240,2270,140,139,0.9700000286102295
140,0010,1,is ,1416,2273,77,139,0.9599999785423279
141,0010,1,used ,1533,2275,129,140,0.9599999785423279
142,0010,1,a ,1850,2281,41,139,0.4099999964237213
143,0010,1,They ,-4,2409,122,140,0.9800000190734863
144,0010,1,provide ,165,2408,226,140,0.8100000023841858
145,0010,1,the ,419,2406,99,140,0.8999999761581421
146,0010,1,processor ,558,2405,279,140,0.8299999833106995
147,0010,1,the ,884,2403,99,140,0.9200000166893005
148,0010,1,excret ,1025,2402,165,140,0.9399999976158142
149,0010,1,command ,1250,2400,264,140,0.9599999785423279
150,0010,1,on ,1568,2398,79,140,0.7300000190734863
151,0010,1,what ,1689,2397,168,140,0.7900000214576721
152,0010,1,to ,1913,2396,52,139,0.9900000095367432
153,0010,1,execente,1977,2395,221,140,0.8100000023841858
154,0010,1,", ",2228,2394,41,139,0.12999999523162842
155,0010,1,These ,1,2535,152,129,0.9700000286102295
156,0010,1,instructions ,209,2535,365,129,0.949999988079071
157,0010,1,are ,625,2535,74,129,0.9900000095367432
158,0010,1,carried ,768,2535,209,129,0.9399999976158142
159,0010,1,by ,1004,2535,95,129,0.9399999976158142
160,0010,1,means ,1134,2535,207,129,0.9599999785423279
161,0010,1,of ,1392,2535,48,129,1.0
162,0010,1,bees,1496,2535,118,129,0.8500000238418579
163,0010,1,. ,1605,2535,38,129,0.8199999928474426
164,0010,1,Data,11,2678,154,145,0.9399999976158142
165,0010,1,", ",170,2674,42,145,0.3799999952316284
166,0010,1,by ,224,2672,108,146,0.7400000095367432
167,0010,1,means ,363,2668,211,146,0.9200000166893005
168,0010,1,of ,631,2661,54,146,1.0
169,0010,1,data ,756,2657,148,146,0.9900000095367432
170,0010,1,bus ,931,2653,146,145,0.800000011920929
171,0010,1,Address,-22,2797,242,116,0.8899999856948853
172,0010,1,: ,223,2795,34,116,0.8299999833106995
173,0010,1,by ,280,2794,86,117,0.41999998688697815
174,0010,1,means ,398,2793,199,117,0.9300000071525574
175,0010,1,of ,622,2792,86,116,0.9900000095367432
176,0010,1,address ,757,2791,236,117,0.9800000190734863
177,0010,1,bus ,1040,2789,117,117,0.9900000095367432
178,0010,1,vir ,1682,2784,183,117,0.10999999940395355
179,0010,1,Control ,-25,2903,194,145,0.8500000238418579
180,0010,1,signals,215,2903,194,145,0.9599999785423279
181,0010,1,: ,419,2903,42,145,0.9700000286102295
182,0010,1,ly ,501,2903,54,145,0.8600000143051147
183,0010,1,means ,618,2903,191,145,0.9700000286102295
184,0010,1,of ,831,2903,79,145,1.0
185,0010,1,control ,939,2903,200,145,0.9599999785423279
186,0010,1,bus,1187,2903,104,145,0.9300000071525574
187,0010,1,", ",1295,2903,42,145,0.8100000023841858
188,0010,1,Condition ,-23,3041,269,139,0.9399999976158142
189,0010,1,codes ,307,3045,151,140,0.9399999976158142
190,0010,1,imply ,484,3047,185,140,0.9800000190734863
191,0010,1,a ,721,3051,41,139,0.9900000095367432
192,0010,1,special ,780,3051,234,140,0.9800000190734863
193,0010,1,meaning ,1040,3054,240,140,0.9900000095367432
194,0010,1,to ,1322,3058,52,139,0.9900000095367432
195,0010,1,the ,1421,3059,99,140,0.9900000095367432
196,0010,1,processor ,1556,3061,298,139,0.9900000095367432
197,0010,1,le ,659,2596,21,23,0.47999998927116394
198,0010,1,means ,1128,2593,212,35,0.7400000095367432
199,0010,1,means ,369,2713,191,48,0.9800000190734863
200,0010,1,meg ,609,2969,107,34,0.7599999904632568
201,0010,1,BOL ,1060,2987,80,23,0.3700000047683716
202,0010,2,Types ,-19,35,164,166,0.8799999952316284
203,0010,2,of ,166,41,63,166,0.949999988079071
204,0010,2,addressing ,250,42,290,167,0.9800000190734863
205,0010,2,modes ,569,52,197,166,0.8899999856948853
206,0010,2,:,760,58,66,166,0.41999998688697815
207,0010,2,the ,-30,172,77,135,0.5799999833106995
208,0010,2,inter ,51,172,132,136,0.7699999809265137
209,0010,2,addressing ,195,174,287,136,0.9800000190734863
210,0010,2,modes ,521,177,198,136,0.9800000190734863
211,0010,2,) ,859,180,39,135,0.5600000023841858
212,0010,2,Pre ,908,180,78,136,0.7799999713897705
213,0010,2,indexing ,1002,181,242,136,0.9200000166893005
214,0010,2,with ,1283,184,143,136,0.9800000190734863
215,0010,2,shift ,1480,186,150,135,0.9700000286102295
216,0010,2,: ,1689,188,39,135,0.7699999809265137
217,0010,2,- ,-54,283,57,194,0.8700000047683716
218,0010,2,stinder ,5,283,174,194,0.7900000214576721
219,0010,2,addressing ,200,283,291,194,0.949999988079071
220,0010,2,modes ,523,283,218,194,0.9700000286102295
221,0010,2,Po,796,283,73,194,0.3400000035762787
222,0010,2,) ,843,283,57,194,0.3100000023841858
223,0010,2,Post ,902,283,116,194,0.9200000166893005
224,0010,2,indexing ,1037,283,234,194,0.9300000071525574
225,0010,2,with ,1311,283,136,194,0.8899999856948853
226,0010,2,shift ,1487,283,169,194,0.8999999761581421
227,0010,2,pare,32,455,79,144,0.6200000047683716
228,0010,2,. ,112,455,42,144,0.550000011920929
229,0010,2,Index ,150,455,157,144,0.8600000143051147
230,0010,2,addressing ,334,455,308,144,0.9599999785423279
231,0010,2,modes,690,455,177,144,0.9700000286102295
232,0010,2,", ",856,455,42,144,0.9599999785423279
233,0010,2,the ,924,455,83,144,0.9900000095367432
234,0010,2,initial ,1041,455,200,144,0.9800000190734863
235,0010,2,value ,1279,455,151,144,0.9599999785423279
236,0010,2,of ,1464,455,54,144,0.9900000095367432
237,0010,2,register ,1550,455,216,144,0.9900000095367432
238,0010,2,Ro,1779,455,81,144,0.9800000190734863
239,0010,2,", ",1849,455,42,144,0.8600000143051147
240,0010,2,gets ,1921,455,108,144,0.949999988079071
241,0010,2,changed ,2042,455,270,144,0.9800000190734863
242,0010,2,and ,-37,569,119,140,0.9599999785423279
243,0010,2,then ,124,570,108,140,0.9599999785423279
244,0010,2,Effectiver ,349,571,264,141,0.8700000047683716
245,0010,2,address ,639,573,228,141,0.9200000166893005
246,0010,2,also ,912,575,110,141,0.9900000095367432
247,0010,2,gets ,1069,576,127,141,0.9800000190734863
248,0010,2,changed ,1224,577,254,141,0.9599999785423279
249,0010,2,that ,1520,579,129,141,0.9900000095367432
250,0010,2,is ,1675,581,52,140,0.9100000262260437
251,0010,2,effective ,1760,581,249,141,0.9100000262260437
252,0010,2,address ,2036,583,241,141,0.9100000262260437
253,0010,2,TAK ,-23,689,119,140,0.550000011920929
254,0010,2,EAttro,174,691,227,140,0.550000011920929
255,0010,2,] ,411,694,41,139,0.5899999737739563
256,0010,2,Ro ,476,694,52,140,0.8999999761581421
257,0010,2,gets ,608,695,104,140,0.9700000286102295
258,0010,2,inevemented ,730,697,381,140,0.8100000023841858
259,0010,2,or ,1139,702,52,139,0.9399999976158142
260,0010,2,decremented ,1217,702,389,140,0.9700000286102295
261,0010,2,on ,1789,708,104,140,0.8199999928474426
262,0010,2,Roti ,1971,710,182,140,0.8199999928474426
263,0010,2,: ,2201,713,41,139,0.8500000238418579
264,0010,2,-,-34,967,42,145,0.949999988079071
265,0010,2,post ,48,967,132,145,0.9200000166893005
266,0010,2,indexing,194,967,250,145,0.949999988079071
267,0010,2,", ",448,967,42,145,0.9700000286102295
268,0010,2,the ,501,967,83,145,0.9800000190734863
269,0010,2,initial ,632,967,200,145,0.9900000095367432
270,0010,2,value ,866,967,171,145,0.9700000286102295
271,0010,2,of ,1085,967,54,145,0.9900000095367432
272,0010,2,register ,1171,967,231,145,0.9800000190734863
273,0010,2,remains,1440,967,225,145,0.9800000190734863
274,0010,2,", ",1660,967,42,145,0.9300000071525574
275,0010,2,unchanged ,1727,967,372,145,0.949999988079071
276,0010,2,while ,2180,967,142,145,0.7900000214576721
277,0010,2,the ,2339,967,104,145,0.9800000190734863
278,0010,2,Jective ,-3,1079,179,145,0.8100000023841858
279,0010,2,address ,189,1080,256,145,0.9399999976158142
280,0010,2,gets ,487,1082,133,145,0.949999988079071
281,0010,2,changed ,627,1083,271,145,0.9700000286102295
282,0010,2,that ,940,1085,133,145,0.9900000095367432
283,0010,2,it ,1100,1087,54,144,0.8700000047683716
284,0010,2,effective ,1182,1087,279,145,0.9599999785423279
285,0010,2,address,1519,1089,234,145,0.9900000095367432
286,0010,2,; ,1764,1091,42,144,0.7900000214576721
287,0010,2,EAR ,1824,1091,125,145,0.5699999928474426
288,0010,2,EAR,1999,1093,206,144,0.6399999856948853
289,0010,2,),2187,1094,42,144,0.3499999940395355
290,0010,2,", ",2216,1094,42,144,0.9100000262260437
291,0010,2,Ro ,2277,1095,81,144,0.699999988079071
292,0010,2,to ,-26,1219,58,153,0.6800000071525574
293,0010,2,change ,51,1219,213,153,0.9700000286102295
294,0010,2,but ,315,1219,110,153,0.9900000095367432
295,0010,2,changes ,439,1219,251,153,0.9800000190734863
296,0010,2,at ,712,1219,85,153,0.9800000190734863
297,0010,2,next ,826,1219,143,153,0.9300000071525574
298,0010,2,execution ,991,1219,311,153,0.9800000190734863
299,0010,2,Romano ,1539,1219,282,153,0.6899999976158142
300,0010,2,-,-27,1394,41,139,0.9100000262260437
301,0010,2,peeindexing ,46,1393,403,139,0.7300000190734863
302,0010,2,with ,469,1387,129,140,0.9700000286102295
303,0010,2,shitt ,638,1385,171,140,0.8500000238418579
304,0010,2,the ,840,1382,101,140,0.8399999737739563
305,0010,2,initial ,981,1380,215,140,0.9800000190734863
306,0010,2,value ,1188,1378,190,140,0.9599999785423279
307,0010,2,of ,1413,1375,79,140,0.75
308,0010,2,register ,1504,1374,221,140,0.9399999976158142
309,0010,2,Roigts ,1752,1370,260,140,0.46000000834465027
310,0010,2,Inevemontedo ,2040,1367,429,140,0.6899999976158142
311,0010,2,crement,38,1513,235,140,0.800000011920929
312,0010,2,", ",269,1512,41,139,0.699999988079071
313,0010,2,while ,308,1511,171,140,0.9599999785423279
314,0010,2,effective ,544,1510,251,140,0.8500000238418579
315,0010,2,address ,835,1508,242,140,0.7900000214576721
316,0010,2,gets ,1136,1506,124,140,0.9399999976158142
317,0010,2,changed ,1301,1505,269,140,0.9800000190734863
318,0010,2,that ,1617,1503,143,140,0.9900000095367432
319,0010,2,is ,1780,1502,77,139,0.9800000190734863
320,0010,2,EA ,1907,1501,77,139,0.3799999952316284
321,0010,2,= ,2031,1501,41,139,0.8100000023841858
322,0010,2,EA ,2124,1500,52,139,0.4099999964237213
323,0010,2,+,2200,1499,41,139,0.8100000023841858
324,0010,2,[,2242,1499,41,139,0.8600000143051147
325,0010,2,ro,2279,1499,52,139,0.6000000238418579
326,0010,2,] ,2327,1499,41,139,0.6000000238418579
327,0010,2,The ,2386,1498,80,139,0.46000000834465027
328,0010,2,anes ,-30,1625,127,140,0.7400000095367432
329,0010,2,shift ,125,1627,157,141,0.8899999856948853
330,0010,2,can ,322,1630,101,140,0.9700000286102295
331,0010,2,be ,457,1632,77,140,0.9599999785423279
332,0010,2,either ,576,1633,184,141,0.9599999785423279
333,0010,2,positive,816,1637,221,141,0.9800000190734863
334,0010,2,", ",1032,1640,41,140,0.9599999785423279
335,0010,2,negative ,1098,1641,256,141,0.9399999976158142
336,0010,2,of ,1374,1645,77,140,0.8500000238418579
337,0010,2,Zero ,1487,1646,149,141,0.8999999761581421
338,0010,2,Ro ,1803,1651,52,141,0.8600000143051147
339,0010,2,Rot,2001,1654,99,141,0.9399999976158142
340,0010,2,! ,2104,1656,41,140,0.23999999463558197
341,0010,2,en ,-20,1823,54,144,0.6700000166893005
342,0010,2,post ,81,1822,133,143,0.9399999976158142
343,0010,2,indering ,241,1819,271,144,0.9200000166893005
344,0010,2,with ,539,1814,147,144,0.9700000286102295
345,0010,2,shift,719,1812,147,143,0.9700000286102295
346,0010,2,", ",856,1809,42,143,0.9900000095367432
347,0010,2,initial ,908,1808,205,144,0.9599999785423279
348,0010,2,value ,1140,1804,176,144,0.9800000190734863
349,0010,2,o ,1364,1801,42,143,0.46000000834465027
350,0010,2,of ,1430,1800,54,143,0.8399999737739563
351,0010,2,register ,1531,1798,243,144,0.9599999785423279
352,0010,2,Ro ,1836,1793,54,144,0.9900000095367432
353,0010,2,is ,1908,1792,54,143,0.9300000071525574
354,0010,2,not ,1995,1791,83,143,0.9800000190734863
355,0010,2,incremented ,2097,1789,372,144,0.949999988079071
356,0010,2,3 ,-25,1952,36,125,0.4099999964237213
357,0010,2,devremented ,66,1952,375,125,0.8600000143051147
358,0010,2,while ,462,1952,220,125,0.8500000238418579
359,0010,2,effective ,739,1952,273,125,0.949999988079071
360,0010,2,address ,1053,1952,264,125,0.9700000286102295
361,0010,2,gets ,1379,1952,111,125,0.9900000095367432
362,0010,2,changed ,1533,1952,254,125,0.9900000095367432
363,0010,2,that ,1825,1952,145,125,0.9700000286102295
364,0010,2,is ,1984,1952,70,125,0.9700000286102295
365,0010,2,E,2083,1952,36,125,0.9800000190734863
366,0010,2,= ,2172,1952,36,125,0.7699999809265137
367,0010,2,Fat ,2250,1952,126,125,0.699999988079071
368,0010,2,(,2363,1952,36,125,0.33000001311302185
369,0010,2,Rol ,2409,1952,88,125,0.5400000214576721
370,0010,2,shift ,28,2050,137,140,0.9599999785423279
371,0010,2,. ,202,2058,41,139,0.6399999856948853
372,0010,2,shift ,268,2061,141,140,0.8199999928474426
373,0010,2,value ,422,2068,155,141,0.949999988079071
374,0010,2,changes,627,2078,289,141,0.9900000095367432
375,0010,2,. ,920,2093,41,139,0.7699999809265137
376,0010,2,444 ,0,2310,152,106,0.9200000166893005
377,0010,2,(,205,2310,31,106,0.9300000071525574
378,0010,2,R3,234,2310,80,106,0.9399999976158142
379,0010,2,),302,2310,31,106,0.9700000286102295
380,0010,2,", ",345,2310,31,106,0.9700000286102295
381,0010,2,RO ,387,2310,78,106,0.9900000095367432
382,0010,2,.,475,2310,31,106,0.9200000166893005
383,0010,2,.,540,2310,31,106,0.12999999523162842
384,0010,2,. ,561,2310,31,106,0.9800000190734863
385,0010,2,.,1015,2310,31,106,0.05999999865889549
386,0010,2,.,1134,2310,31,106,0.12999999523162842
387,0010,2,.,1258,2310,31,106,0.2199999988079071
388,0010,2,. ,1285,2310,31,106,0.07000000029802322
389,0010,2,. ,1566,2310,31,106,0.05999999865889549
390,0010,2,.,1695,2310,31,106,0.07999999821186066
391,0010,2,.,1803,2310,31,106,0.18000000715255737
392,0010,2,. ,1868,2310,31,106,0.25
393,0010,2,. ,2063,2310,31,106,0.05000000074505806
394,0010,2,. ,934,2400,0,0,0.8199999928474426
395,0010,2,Read ,89,2521,126,104,0.9700000286102295
396,0010,2,R3,256,2515,77,103,0.7400000095367432
397,0010,2,. ,343,2510,30,103,0.8799999952316284
398,0010,2,. ,706,2494,30,103,0.4000000059604645
399,0010,2,Read ,784,2490,120,104,0.9100000262260437
400,0010,2,Ro,942,2484,77,103,0.9200000166893005
401,0010,2,. ,1018,2480,30,103,0.1899999976158142
402,0010,2,ROCA ,773,2633,129,60,0.3199999928474426
403,0010,2,Ro,961,2625,65,61,0.7599999904632568
404,0010,2,", ",1040,2623,17,60,0.3199999928474426
405,0010,2,.,1259,2614,17,60,0.25
406,0010,2,. ,1284,2613,17,60,0.1899999976158142
407,0010,2,CA ,125,2644,60,81,0.4300000071525574
408,0010,2,IR ,802,2727,54,74,0.9900000095367432
409,0010,2,R3,922,2727,54,74,0.9399999976158142
410,0010,2,. ,1013,2727,21,74,0.6700000166893005
411,0010,2,RBU,191,2775,88,59,0.6000000238418579
412,0010,2,", ",319,2761,16,58,0.11999999731779099
413,0010,2,R3 ,88,2854,73,78,0.800000011920929
414,0010,2,R3t ,330,2854,122,78,0.7200000286102295
415,0010,2,Rev ,470,2854,100,78,0.5799999833106995
416,0010,2,. ,718,2854,22,78,0.8199999928474426
417,0010,2,Man ,785,2856,83,72,0.6200000047683716
418,0010,2,R3 ,947,2856,92,72,0.5699999928474426
419,0010,2,ROTAS ,1125,2856,194,72,0.5799999833106995
420,0010,3,Add ,244,87,116,117,0.9399999976158142
421,0010,3,(,394,93,34,116,0.9100000262260437
422,0010,3,83,421,93,64,117,0.2199999988079071
423,0010,3,),477,95,34,116,0.8100000023841858
424,0010,3,", ",500,96,34,116,0.800000011920929
425,0010,3,Ro ,539,97,64,117,0.4000000059604645
426,0010,3,Read ,175,263,136,116,0.9700000286102295
427,0010,3,R,386,271,34,116,0.949999988079071
428,0010,3,. ,468,275,34,116,0.6700000166893005
429,0010,3,LOCAR ,186,389,163,100,0.9700000286102295
430,0010,3,R3,408,389,73,100,0.6499999761581421
431,0010,3,", ",471,389,29,100,0.9100000262260437
432,0010,3,RO,514,389,55,100,0.7300000190734863
433,0010,3,. ,573,389,29,100,0.6600000262260437
434,0010,3,MAR ,190,513,104,91,0.9900000095367432
435,0010,3,R3,353,513,85,91,0.7799999713897705
436,0010,3,", ",443,513,26,91,0.6100000143051147
437,0010,3,Ro,478,513,67,91,0.949999988079071
438,0010,3,. ,564,513,26,91,0.44999998807907104
439,0010,3,R3 ,181,617,93,127,0.7300000190734863
440,0010,3,Rst ,407,624,91,127,0.800000011920929
441,0010,3,Tro,504,628,91,126,0.4300000071525574
442,0010,3,] ,641,632,37,126,0.8100000023841858
443,0010,3,PC ,194,758,55,99,0.9100000262260437
444,0010,3,R₃,310,758,73,99,0.6399999856948853
445,0010,3,. ,402,758,29,99,0.6399999856948853
