,regno,page,word,x,y,w,h,conf
51,0002,1,completion ,837,1496,296,103,0.9900000095367432
52,0002,1,of ,1166,1496,57,103,0.9900000095367432
53,0002,1,ex,1266,1496,77,103,0.9900000095367432
54,0002,1,. ,1346,1496,30,103,0.7300000190734863
55,0002,1,instruction ,1395,1496,251,103,0.8700000047683716
56,0002,1,encention ,1711,1496,240,103,0.8399999737739563
57,0002,1,this ,1998,1496,109,103,0.9399999976158142
58,0002,1,thesish ,2149,1496,203,103,0.6100000143051147
59,0002,1,PC ,229,1668,79,72,0.7699999809265137
60,0002,1,gives ,379,1667,103,72,0.8600000143051147
61,0002,1,the ,544,1666,62,72,0.9900000095367432
62,0002,1,went ,673,1665,104,73,0.699999988079071
63,0002,1,Eystuution ,826,1664,279,73,0.800000011920929
64,0002,1,to ,1195,1663,39,72,0.9700000286102295
65,0002,1,lushuntion ,1296,1662,255,73,0.8500000238418579
66,0002,1,eigishee,1613,1660,161,73,0.7400000095367432
67,0002,1,. ,1777,1660,20,72,0.8100000023841858
68,0002,1,in ,125,1880,60,80,0.8600000143051147
69,0002,1,studion ,210,1882,210,81,0.7200000286102295
70,0002,1,legisda,482,1892,167,81,0.8100000023841858
71,0002,1,. ,668,1899,23,80,0.44999998807907104
72,0002,1,- ,139,2031,27,94,0.8600000143051147
73,0002,1,it ,230,2029,37,94,0.8299999833106995
74,0002,1,as ,332,2026,53,94,0.8199999928474426
75,0002,1,a ,408,2024,27,94,0.949999988079071
76,0002,1,register ,495,2021,179,95,0.8700000047683716
77,0002,1,which ,731,2014,163,94,0.9599999785423279
78,0002,1,hold ,975,2007,111,95,0.9700000286102295
79,0002,1,the ,1152,2002,68,94,0.9900000095367432
80,0002,1,cellent ,1304,1997,164,95,0.9399999976158142
81,0002,1,instruction ,1531,1991,270,95,0.8500000238418579
82,0002,1,to ,1867,1981,53,95,0.8899999856948853
83,0002,1,be ,1941,1979,69,94,0.9300000071525574
84,0002,1,encented ,2072,1975,216,95,0.8100000023841858
85,0002,1,- ,129,2176,27,95,0.5199999809265137
86,0002,1,This ,220,2175,97,96,0.800000011920929
87,0002,1,logister ,384,2174,202,95,0.800000011920929
88,0002,1,that ,662,2172,110,95,0.6100000143051147
89,0002,1,notations ,850,2170,254,96,0.75
90,0002,1,on ,1197,2168,51,95,0.8899999856948853
91,0002,1,the ,1334,2167,82,95,0.8199999928474426
92,0002,1,after ,1474,2166,116,96,0.9700000286102295
93,0002,1,the ,1652,2164,82,96,0.8299999833106995
94,0002,1,indrension ,1781,2164,264,95,0.8899999856948853
95,0002,1,encantion ,2109,2161,234,96,0.8799999952316284
96,0002,1,they ,189,2304,95,103,0.8600000143051147
97,0002,1,went ,341,2304,109,103,0.8700000047683716
98,0002,1,rydretion ,492,2304,249,103,0.7900000214576721
99,0002,1,fetch ,818,2304,107,103,0.9200000166893005
100,0002,1,frons ,1012,2304,140,103,0.8199999928474426
101,0002,1,Programs ,1220,2304,208,103,0.8199999928474426
102,0002,1,Counter ,1475,2304,192,103,0.8999999761581421
103,0002,1,Register ,1707,2304,164,103,0.8600000143051147
104,0002,1,Big ,225,2529,74,65,0.9100000262260437
105,0002,1,- ,335,2529,18,65,0.9100000262260437
106,0002,1,endiay ,379,2529,185,65,0.8999999761581421
107,0002,1,liffberenelian,1375,2480,431,102,0.550000011920929
108,0002,1,. ,1817,2480,29,102,0.800000011920929
109,0002,1,13,1249,2632,101,69,0.7699999809265137
110,0002,1,. ,1342,2627,20,69,0.25999999046325684
111,0002,1,Qilio ,1405,2604,403,82,0.4099999964237213
112,0002,1,to ,1483,2694,12,62,0.5600000023841858
113,0002,1,15 ,1567,2694,57,62,0.8600000143051147
114,0002,1,G ,1786,2694,17,62,0.5400000214576721
115,0002,1,4 ,425,2777,20,69,0.9800000190734863
116,0002,1,15 ,488,2774,76,69,0.550000011920929
117,0002,1,16 ,595,2771,101,69,0.7400000095367432
118,0002,2,in ,77,890,153,140,0.2199999988079071
119,0002,2,a ,301,482,23,80,0.75
120,0002,2,ly ,372,480,60,81,0.7200000286102295
121,0002,2,Big ,487,478,82,80,0.9200000166893005
122,0002,2,- ,612,476,23,80,0.8600000143051147
123,0002,2,Endiay ,662,474,188,81,0.8199999928474426
124,0002,2,addeesing ,986,467,206,81,0.8500000238418579
125,0002,2,oun ,1270,461,149,81,0.75
126,0002,2,order ,1527,456,116,81,0.8500000238418579
127,0002,2,in ,1724,452,31,81,0.8700000047683716
128,0002,2,left ,1839,450,94,81,0.8600000143051147
129,0002,2,to ,2028,446,29,81,0.9800000190734863
130,0002,2,eight ,2126,444,88,81,0.8999999761581421
131,0002,2,Orde,392,600,114,86,0.6899999976158142
132,0002,2,. ,520,600,24,85,0.8700000047683716
133,0002,2,That ,590,599,114,86,0.7300000190734863
134,0002,2,means ,729,598,137,86,0.8500000238418579
135,0002,2,the ,934,597,61,85,0.9700000286102295
136,0002,2,cuddless ,1037,596,173,86,0.8399999737739563
137,0002,2,starting ,1248,594,210,86,0.8500000238418579
138,0002,2,fous ,1532,592,132,86,0.7099999785423279
139,0002,2,lefd ,1747,591,85,85,0.8399999737739563
140,0002,2,sich,1876,590,85,85,0.75
141,0002,2,.,1982,590,24,85,0.8899999856948853
142,0002,2,.,2000,589,24,85,0.9200000166893005
143,0002,2,. ,2017,589,24,85,0.9300000071525574
144,0002,2,- ,283,721,41,140,0.7099999785423279
145,0002,2,in ,377,720,52,141,0.7699999809265137
146,0002,2,a ,481,720,41,140,0.5899999737739563
147,0002,2,little ,532,719,145,140,0.8899999856948853
148,0002,2,- ,692,718,41,140,0.8600000143051147
149,0002,2,Endéay ,742,717,201,141,0.7799999713897705
150,0002,2,on ,996,715,180,140,0.8500000238418579
151,0002,2,an ,1231,713,77,140,0.6200000047683716
152,0002,2,right ,1378,712,170,140,0.8899999856948853
153,0002,2,to ,1588,710,54,140,0.9800000190734863
154,0002,2,left,1688,709,128,140,0.9800000190734863
155,0002,2,. ,1806,708,41,140,0.8600000143051147
156,0002,2,it,1870,707,54,141,0.7599999904632568
157,0002,2,", ",1919,707,41,140,0.9200000166893005
158,0002,2,the ,2013,706,99,141,0.9599999785423279
159,0002,2,celolesing ,368,887,306,141,0.7300000190734863
160,0002,2,Stara ,734,884,109,141,0.4300000071525574
161,0002,2,ting ,866,883,104,141,0.8500000238418579
162,0002,2,from ,1053,882,128,140,0.9100000262260437
163,0002,2,light ,1297,880,157,140,0.9800000190734863
164,0002,2,Side,1482,878,147,141,0.7699999809265137
165,0002,2,. ,1614,877,41,140,0.5899999737739563
166,0002,2,Det ,1834,875,160,141,0.05000000074505806
167,0002,2,when ,368,1062,147,122,0.8799999952316284
168,0002,2,go ,649,1066,45,123,0.8899999856948853
169,0002,2,to ,754,1068,68,122,0.9900000095367432
170,0002,2,rent ,853,1069,147,123,0.7099999785423279
171,0002,2,live ,1042,1072,112,123,0.7200000286102295
172,0002,2,to ,1211,1075,66,122,0.8399999737739563
173,0002,2,an ,1296,1076,68,123,0.4099999964237213
174,0002,2,big ,1448,1079,70,122,0.7799999713897705
175,0002,2,rendians,1547,1080,212,123,0.8299999833106995
176,0002,2,. ,1773,1084,35,122,0.9100000262260437
177,0002,2,It ,1830,1085,45,122,0.7900000214576721
178,0002,2,also ,1916,1086,94,123,0.9300000071525574
179,0002,2,start ,2063,1088,120,123,0.9700000286102295
180,0002,2,Peons ,370,1220,133,84,0.5099999904632568
181,0002,2,leffi ,580,1226,143,84,0.8399999737739563
182,0002,2,and ,754,1232,95,83,0.9300000071525574
183,0002,2,the ,933,1237,72,84,0.9599999785423279
184,0002,2,little ,1113,1243,143,84,0.9800000190734863
185,0002,2,endian ,1327,1249,207,84,0.8899999856948853
186,0002,2,hors ,1615,1259,132,83,0.7200000286102295
187,0002,2,light ,1797,1264,160,84,0.9399999976158142
188,0002,2,Side,2012,1271,84,84,0.9599999785423279
189,0002,2,. ,2107,1274,24,83,0.7200000286102295
190,0002,2,- ,58,1210,24,83,0.17000000178813934
191,0002,2,4 ,133,1579,23,80,0.9800000190734863
192,0002,2,. ,2208,2036,29,102,0.05999999865889549
193,0002,2,e ,2066,2187,14,95,0.09000000357627869
194,0002,2,Thue ,261,1580,102,80,0.8799999952316284
195,0002,2,au ,429,1581,46,80,0.7300000190734863
196,0002,2,10 ,589,1582,29,80,0.5799999833106995
197,0002,2,types ,693,1582,118,81,0.7699999809265137
198,0002,2,of ,857,1584,44,80,0.9700000286102295
199,0002,2,addreving ,983,1584,225,81,0.8500000238418579
200,0002,2,mody,1251,1586,129,81,0.8399999737739563
201,0002,2,: ,1396,1587,23,80,0.7900000214576721
202,0002,2,1,464,1756,37,126,0.9900000095367432
203,0002,2,. ,490,1756,37,126,0.8399999737739563
204,0002,2,Impliced ,535,1756,197,126,0.9399999976158142
205,0002,2,clolesing ,805,1756,269,126,0.7599999904632568
206,0002,2,mødes ,1083,1756,204,126,0.6399999856948853
207,0002,2,implicit ,1372,1756,209,126,0.6000000238418579
208,0002,2,cele ,1628,1756,89,126,0.8399999737739563
209,0002,2,dessingnioce ,1743,1756,305,126,0.7799999713897705
210,0002,2,2,446,1885,24,85,0.9200000166893005
211,0002,2,. ,506,1887,24,85,0.9100000262260437
212,0002,2,Immediate ,552,1887,303,86,0.9399999976158142
213,0002,2,celdressing ,941,1895,236,86,0.8799999952316284
214,0002,2,andes ,1214,1901,154,86,0.8999999761581421
215,0002,2,3,461,2005,29,102,0.9900000095367432
216,0002,2,. ,503,2006,29,102,0.7799999713897705
217,0002,2,Register ,562,2006,204,103,0.8799999952316284
218,0002,2,ceelekessing ,811,2011,261,102,0.7599999904632568
219,0002,2,moclesi ,1085,2015,267,103,0.7900000214576721
220,0002,2,4,453,2137,27,95,0.949999988079071
221,0002,2,. ,510,2139,27,95,0.5899999737739563
222,0002,2,Register ,566,2140,196,96,0.7200000286102295
223,0002,2,indikeet,813,2148,198,96,0.7799999713897705
224,0002,2,", ",1009,2155,27,95,0.23999999463558197
225,0002,2,adelen ,1087,2157,168,96,0.7099999785423279
226,0002,2,ing ,1271,2162,87,96,0.5899999737739563
227,0002,2,waren ,1356,2165,267,96,0.44999998807907104
228,0002,2,di ,1799,2179,87,95,0.10999999940395355
229,0002,2,5,463,2277,28,96,0.9800000190734863
230,0002,2,. ,502,2277,28,96,0.9800000190734863
231,0002,2,Auto ,595,2277,98,96,0.9700000286102295
232,0002,2,raedement ,746,2277,238,96,0.7099999785423279
233,0002,2,/ ,1006,2277,28,96,0.9100000262260437
234,0002,2,Andito ,686,2392,124,88,0.800000011920929
235,0002,2,decreanals ,861,2392,221,88,0.8100000023841858
236,0002,2,6,468,2521,27,95,0.9599999785423279
237,0002,2,. ,506,2522,27,95,0.6800000071525574
238,0002,2,Dideet ,600,2524,190,95,0.8299999833106995
239,0002,2,alleres ,869,2530,200,96,0.6600000262260437
240,0002,2,jug,1087,2536,82,95,0.800000011920929
241,0002,2,", ",1169,2538,27,95,0.47999998927116394
242,0002,2,wody ,1207,2539,187,95,0.4699999988079071
243,0002,2,to ,466,2625,105,94,0.5299999713897705
244,0002,2,Indirect ,621,2633,226,94,0.7900000214576721
245,0002,2,cold ,908,2646,111,95,0.800000011920929
246,0002,2,dressing ,1047,2652,187,95,0.8199999928474426
247,0002,2,modes ,1291,2664,165,94,0.949999988079071
248,0002,2,8,461,2738,27,95,0.8799999952316284
249,0002,2,. ,519,2742,27,95,0.75
250,0002,2,Rolatine ,593,2747,247,96,0.8199999928474426
251,0002,2,aeleleeping ,904,2769,294,97,0.800000011920929
252,0002,2,modes ,1232,2793,189,97,0.9200000166893005
253,0002,2,9,454,2858,27,94,0.8299999833106995
254,0002,2,. ,512,2862,27,94,0.5899999737739563
255,0002,2,Indened ,584,2867,192,95,0.8399999737739563
256,0002,2,aelewessine ,851,2886,327,95,0.7099999785423279
257,0002,2,no ,1216,2912,121,94,0.7699999809265137
258,0002,2,cles ,1346,2921,87,95,0.5600000023841858
259,0002,2,to,437,2977,53,96,0.6100000143051147
260,0002,2,. ,503,2982,27,95,0.8899999856948853
261,0002,2,Base ,564,2986,136,96,0.9300000071525574
262,0002,2,addessing ,858,3005,283,97,0.8600000143051147
263,0002,2,nudes,1200,3028,171,96,0.7900000214576721
264,0002,2,. ,1375,3040,27,95,0.8299999833106995
265,0002,3,1,135,598,23,82,0.15000000596046448
266,0002,3,. ,160,598,23,82,0.18000000715255737
267,0002,3,Implied ,203,598,181,82,0.6800000071525574
268,0002,3,cielellewing ,441,598,270,82,0.6399999856948853
269,0002,3,mode ,743,598,156,82,0.6600000262260437
270,0002,3,It ,358,761,31,81,0.800000011920929
271,0002,3,hold ,451,759,116,81,0.9599999785423279
272,0002,3,Widders ,646,754,184,82,0.8299999833106995
273,0002,3,opened ,920,747,193,82,0.8299999833106995
274,0002,3,and ,1215,740,82,82,0.8999999761581421
275,0002,3,opeland ,1356,736,190,82,0.7799999713897705
276,0002,3,operating ,1670,729,206,82,0.9200000166893005
277,0002,3,itself ,1943,722,154,82,0.9599999785423279
278,0002,3,14 ,157,938,29,81,0.4699999988079071
279,0002,3,y ,275,932,23,81,0.3700000047683716
280,0002,3,also ,366,928,87,81,0.8299999833106995
281,0002,3,lenown ,518,920,161,83,0.9300000071525574
282,0002,3,as ,750,910,46,81,0.9900000095367432
283,0002,3,implicit ,857,905,166,82,0.8700000047683716
284,0002,3,addressing ,1084,894,229,82,0.8500000238418579
285,0002,3,modes,1351,882,130,82,0.9200000166893005
286,0002,3,. ,1488,876,23,81,0.8399999737739563
287,0002,3,2,131,1132,31,108,0.07000000029802322
288,0002,3,. ,153,1132,31,108,0.27000001072883606
289,0002,3,Immediate ,214,1131,298,108,0.8399999737739563
290,0002,3,celeliossing ,569,1125,280,109,0.5799999833106995
291,0002,3,worden,894,1120,175,109,0.5199999809265137
292,0002,3,. ,1110,1117,31,108,0.3700000047683716
293,0002,3,1,123,1285,34,117,0.4300000071525574
294,0002,3,. ,146,1284,34,117,0.20000000298023224
295,0002,3,In ,303,1278,64,118,0.7200000286102295
296,0002,3,this ,425,1274,107,118,0.949999988079071
297,0002,3,addrering ,608,1267,290,118,0.8100000023841858
298,0002,3,moch ,956,1255,125,118,0.7900000214576721
299,0002,3,give ,1202,1246,91,118,0.8999999761581421
300,0002,3,the ,1356,1241,67,117,0.9800000190734863
301,0002,3,meanory ,1465,1236,211,118,0.9800000190734863
302,0002,3,address ,1725,1227,194,118,0.8999999761581421
303,0002,3,to ,1976,1218,66,117,0.9700000286102295
304,0002,3,the ,2060,1215,83,117,0.9800000190734863
305,0002,3,insdaution,168,1427,280,117,0.7900000214576721
306,0002,3,. ,468,1418,34,116,0.8600000143051147
307,0002,3,That ,534,1415,108,117,0.8500000238418579
308,0002,3,can ,711,1410,101,117,0.9200000166893005
309,0002,3,be ,849,1406,64,116,1.0
310,0002,3,easily ,1006,1401,149,116,0.9900000095367432
311,0002,3,aues ,1232,1393,135,117,0.9100000262260437
312,0002,3,clata ,1418,1387,126,117,0.7900000214576721
313,0002,3,from ,1583,1382,91,117,0.8100000023841858
314,0002,3,the ,1760,1377,67,116,0.949999988079071
315,0002,3,memory ,1881,1372,223,117,0.9399999976158142
316,0002,3,A ,518,1575,37,128,0.9300000071525574
317,0002,3,der ,551,1575,74,128,0.8399999737739563
318,0002,3,AH,684,1575,95,128,0.8100000023841858
319,0002,3,", ",778,1575,37,128,0.5099999904632568
320,0002,3,MER ,832,1575,111,128,0.7200000286102295
321,0002,3,A ,201,1774,31,107,0.23000000417232513
322,0002,3,about ,366,1774,158,107,0.6600000262260437
323,0002,3,3,113,1962,24,83,0.9900000095367432
324,0002,3,. ,164,1961,24,83,0.9800000190734863
325,0002,3,Register ,217,1960,218,84,0.9700000286102295
326,0002,3,cielelewing ,505,1956,260,84,0.7200000286102295
327,0002,3,mode,804,1952,178,83,0.7599999904632568
328,0002,3,. ,978,1950,24,83,0.49000000953674316
329,0002,3,1,132,2117,34,117,0.36000001430511475
330,0002,3,. ,155,2117,34,117,0.25
331,0002,3,In ,288,2114,64,117,0.6600000262260437
332,0002,3,this ,410,2111,108,118,0.9599999785423279
333,0002,3,addressing ,543,2108,317,118,0.9800000190734863
334,0002,3,mach ,915,2101,152,117,0.8299999833106995
335,0002,3,we ,1180,2095,86,117,0.7900000214576721
336,0002,3,use ,1337,2092,96,118,0.8399999737739563
337,0002,3,the ,1484,2089,84,117,0.9700000286102295
338,0002,3,general ,1673,2085,214,118,0.9700000286102295
339,0002,3,purpose ,1921,2080,190,118,0.9800000190734863
340,0002,3,register ,148,2275,209,117,0.9399999976158142
341,0002,3,Roto ,432,2267,131,116,0.8899999856948853
342,0002,3,Res,632,2261,67,116,0.75
343,0002,3,. ,708,2259,34,116,0.8100000023841858
344,0002,3,In ,770,2257,64,116,0.6600000262260437
345,0002,3,an ,918,2252,86,116,0.7699999809265137
346,0002,3,instantion,1075,2248,296,116,0.8600000143051147
347,0002,3,. ,1385,2239,34,116,0.9100000262260437
348,0002,3,The ,1477,2236,83,117,0.9599999785423279
349,0002,3,general ,1622,2232,185,116,0.9399999976158142
350,0002,3,purpose ,1831,2225,217,117,0.949999988079071
351,0002,3,contains ,133,2427,228,112,0.9700000286102295
352,0002,3,data ,412,2427,126,112,0.9200000166893005
353,0002,3,Adel ,515,2593,71,81,0.9599999785423279
354,0002,3,AC,714,2585,58,81,0.7799999713897705
355,0002,3,", ",780,2583,23,81,0.5299999713897705
356,0002,3,Ro ,832,2581,74,81,0.9100000262260437
357,0002,3,4,126,2753,41,139,0.9900000095367432
358,0002,3,. ,182,2752,41,139,1.0
359,0002,3,Register ,227,2751,228,139,0.8500000238418579
360,0002,3,fandimt ,506,2744,254,141,0.3400000035762787
361,0002,3,celelsesi ,783,2739,221,140,0.5799999833106995
362,0002,3,uy ,1002,2734,79,139,0.20999999344348907
363,0002,3,nocles ,1087,2732,171,140,0.5099999904632568
364,0002,3,1,138,2943,34,116,0.6200000047683716
365,0002,3,. ,161,2942,34,116,0.18000000715255737
366,0002,3,The ,333,2932,101,117,0.7599999904632568
367,0002,3,addressing ,517,2922,300,117,0.8399999737739563
368,0002,3,woodes ,873,2902,216,118,0.6499999761581421
369,0002,3,we ,1156,2888,106,116,0.8700000047683716
370,0002,3,the ,1322,2878,84,117,0.9300000071525574
371,0002,3,general ,1488,2869,202,117,0.9700000286102295
372,0002,3,pulpose ,1735,2856,201,117,0.9100000262260437
373,0002,3,registers,2006,2841,209,117,0.9100000262260437
374,0002,3,", ",2223,2831,34,116,0.550000011920929
375,0002,3,Pro ,177,3093,47,81,0.5799999833106995
376,0002,3,One ,312,3088,70,80,0.8700000047683716
377,0002,3,Register ,480,3081,181,81,0.800000011920929
378,0002,3,hold ,726,3070,106,81,0.9399999976158142
379,0002,3,another ,934,3062,173,81,0.9599999785423279
380,0002,3,register ,1225,3050,169,81,0.949999988079071
381,0002,3,address,1508,3038,191,81,0.9599999785423279
382,0002,3,. ,1721,3030,23,80,0.9900000095367432
383,0002,3,So ,1768,3028,60,80,0.8600000143051147
384,0002,3,ab ,1890,3023,60,80,0.4099999964237213
385,0002,3,8 ,2015,3018,23,80,0.5699999928474426
386,0002,3,Inditedly ,2130,3013,246,80,0.7099999785423279
387,0002,3,auces ,202,3201,123,101,0.7799999713897705
388,0002,3,the ,426,3201,72,101,0.9300000071525574
389,0002,3,clutch ,547,3201,127,101,0.7799999713897705
390,0002,4,Add ,518,168,104,81,0.8999999761581421
391,0002,4,Ro ,723,172,55,81,0.949999988079071
392,0002,4,R ,1061,180,18,81,0.800000011920929
393,0002,4,oc ,1146,182,58,81,0.6600000262260437
394,0002,4,Rim ,1321,185,69,82,0.5899999737739563
395,0002,4,6,267,461,23,81,0.7099999785423279
396,0002,4,. ,308,462,23,81,0.9700000286102295
397,0002,4,Dilet ,355,463,161,82,0.800000011920929
398,0002,4,aldressing ,593,471,289,82,0.8600000143051147
399,0002,4,mode,926,482,137,82,0.9800000190734863
400,0002,4,. ,1079,487,23,81,0.6100000143051147
401,0002,4,Alloni ,788,681,227,50,0.5199999809265137
402,0002,4,in ,472,619,56,146,0.8799999952316284
403,0002,4,this ,618,623,113,146,0.8799999952316284
404,0002,4,andising ,788,627,289,146,0.7099999785423279
405,0002,4,nuock ,1138,636,178,146,0.6499999761581421
406,0002,4,acceving ,1388,642,263,146,0.8299999833106995
407,0002,4,certa ,1708,650,133,146,0.6399999856948853
408,0002,4,ditetty ,1917,656,215,145,0.7300000190734863
409,0002,4,the ,229,833,119,140,0.7300000190734863
410,0002,4,regi ,418,829,109,140,0.8600000143051147
411,0002,4,The ,630,824,99,140,0.8700000047683716
412,0002,4,legoder ,827,819,215,141,0.8100000023841858
413,0002,4,contains ,1142,811,251,141,0.9700000286102295
414,0002,4,the ,1460,804,82,141,0.9900000095367432
415,0002,4,cleara ,1617,800,150,141,0.8199999928474426
416,0002,4,.,1791,796,41,140,0.6299999952316284
417,0002,4,so ,1856,795,52,140,0.8600000143051147
418,0002,4,we ,1977,792,76,140,0.949999988079071
419,0002,4,clow,2067,790,127,140,0.8299999833106995
420,0002,4,',2192,787,41,140,0.8799999952316284
421,0002,4,s ,2227,786,41,140,0.6100000143051147
422,0002,4,noel ,236,1013,143,45,0.800000011920929
423,0002,4,meal ,247,969,174,144,0.6800000071525574
424,0002,4,any ,461,978,123,144,0.8700000047683716
425,0002,4,fetching ,627,986,262,145,0.9599999785423279
426,0002,4,uaq,762,1055,115,58,0.800000011920929
427,0002,4,. ,902,1053,16,58,0.8999999761581421
428,0002,4,. ,1487,1046,16,58,0.8899999856948853
429,0002,4,7,253,1218,20,69,0.6299999952316284
430,0002,4,. ,302,1221,20,69,0.8799999952316284
431,0002,4,Indirect ,367,1223,251,70,0.8500000238418579
432,0002,4,caldeessing ,734,1239,275,70,0.7900000214576721
433,0002,4,wrock,1060,1253,138,70,0.6600000262260437
434,0002,4,. ,1218,1261,20,69,0.6899999976158142
435,0002,4,e ,382,1372,38,131,0.3100000023841858
436,0002,4,Belee ,542,1374,111,132,0.36000001430511475
437,0002,4,aj ,757,1378,74,131,0.8700000047683716
438,0002,4,register ,922,1381,223,132,0.5600000023841858
439,0002,4,in ,1182,1386,74,131,0.2199999988079071
440,0002,4,directinge ,1275,1387,288,132,0.5799999833106995
441,0002,4,cellesing ,1614,1393,262,132,0.6700000166893005
442,0002,4,weode,1913,1398,181,132,0.8600000143051147
443,0002,4,. ,2084,1402,38,131,0.6000000238418579
444,0002,4,Because ,213,1536,213,126,0.9700000286102295
445,0002,4,it ,551,1541,70,125,0.8399999737739563
446,0002,4,cannot ,664,1542,219,125,0.949999988079071
447,0002,4,be ,983,1546,70,125,0.9900000095367432
448,0002,4,auess ,1123,1547,159,126,0.8899999856948853
449,0002,4,directly,1343,1550,199,126,0.8100000023841858
450,0002,4,", ",1565,1553,36,125,0.9100000262260437
451,0002,4,the ,1640,1553,109,126,0.7699999809265137
452,0002,4,regudes ,1775,1555,186,126,0.8999999761581421
453,0002,4,contains ,2004,1557,198,126,0.8799999952316284
454,0002,4,Dus ,217,1709,107,124,0.7400000095367432
455,0002,4,homory ,362,1709,221,124,0.6800000071525574
456,0002,4,address ,677,1709,204,124,0.8700000047683716
457,0002,4,that ,948,1709,119,124,0.9700000286102295
458,0002,4,menesty ,1096,1709,281,124,0.8100000023841858
459,0002,4,Spue,1452,1709,122,124,0.8100000023841858
460,0002,4,: ,1583,1709,36,124,0.8299999833106995
461,0002,4,contains ,1659,1709,222,124,0.8899999856948853
462,0002,4,those ,1918,1709,122,124,0.75
463,0002,4,clatar,2086,1709,125,124,0.8600000143051147
464,0002,4,. ,2213,1709,36,124,0.7599999904632568
465,0002,4,G,230,1922,27,95,0.4000000059604645
466,0002,4,. ,268,1924,27,95,0.5099999904632568
467,0002,4,Relatiue ,350,1929,201,96,0.9100000262260437
468,0002,4,cellessing ,594,1943,325,96,0.8100000023841858
469,0002,4,hock,971,1965,146,96,0.7200000286102295
470,0002,4,. ,1130,1974,27,95,0.8399999737739563
471,0002,4,Of ,381,2141,43,117,0.10999999940395355
472,0002,4,u ,492,2141,34,117,0.12999999523162842
473,0002,4,a ,598,2141,34,117,0.8100000023841858
474,0002,4,effficient ,694,2141,289,117,0.6200000047683716
475,0002,4,coldkesinga ,1067,2141,354,117,0.7200000286102295
476,0002,4,> ,1519,2141,34,117,0.05999999865889549
477,0002,4,ludemid ,354,2400,237,126,0.7099999785423279
478,0002,4,coteleasing ,665,2403,313,126,0.6000000238418579
479,0002,4,mode ,1020,2406,217,126,0.9200000166893005
480,0002,4,Pos ,1893,2414,197,126,0.10000000149011612
481,0002,4,lle ,512,2635,48,82,0.5199999809265137
482,0002,4,Indement ,689,2637,197,83,0.7099999785423279
483,0002,4,in ,987,2642,46,82,0.8999999761581421
