,regno,page,word,x,y,w,h,conf
235,0004,2,addressing ,535,2933,250,60,0.9900000095367432
236,0004,2,mode ,807,2933,126,60,0.8899999856948853
237,0004,2,in ,170,3078,22,58,0.9900000095367432
238,0004,2,immediate ,279,3078,216,59,0.9900000095367432
239,0004,2,addressing ,561,3080,242,59,0.8799999952316284
240,0004,2,modes ,819,3082,156,59,0.8399999737739563
241,0004,2,no ,1066,3084,54,58,0.9900000095367432
242,0004,2,need ,1155,3084,91,59,0.9900000095367432
243,0004,2,to ,1282,3085,33,58,0.949999988079071
244,0004,2,specify ,1387,3085,140,59,0.699999988079071
245,0004,2,the ,1595,3087,58,58,0.9399999976158142
246,0004,2,memory ,1704,3087,177,59,0.9399999976158142
247,0004,2,location,1931,3089,159,58,0.8100000023841858
248,0004,2,. ,2102,3090,16,58,0.8799999952316284
249,0004,2,iſ,157,3193,23,76,0.5099999904632568
250,0004,2,", ",188,3193,22,76,0.14000000059604645
251,0004,2,accessing ,279,3193,184,76,0.8399999737739563
252,0004,2,constants ,567,3193,201,76,0.8399999737739563
253,0004,2,Do ,840,3228,54,18,0.36000001430511475
254,0004,2,no ,841,3193,56,76,0.8600000143051147
255,0004,2,need ,937,3193,80,76,0.8799999952316284
256,0004,2,to ,1055,3193,28,76,0.9900000095367432
257,0004,2,specify ,1183,3193,158,76,0.9300000071525574
258,0004,2,location ,1440,3193,162,76,0.9700000286102295
259,0004,2,eg,168,3349,55,74,0.6499999761581421
260,0004,2,: ,237,3349,21,74,0.8500000238418579
261,0004,2,Add ,404,3349,63,74,0.75
262,0004,2,5,552,3349,21,74,0.7599999904632568
263,0004,2,",",590,3349,21,74,0.7900000214576721
264,0004,2,B,612,3349,21,74,0.41999998688697815
265,0004,2,. ,657,3349,21,74,0.8700000047683716
266,0004,2,(,800,3349,21,74,0.9399999976158142
267,0004,2,here ,824,3349,78,74,0.8399999737739563
268,0004,2,5 ,965,3349,21,74,0.7300000190734863
269,0004,2,is ,1082,3349,27,74,0.949999988079071
270,0004,2,a ,1160,3349,21,74,0.9900000095367432
271,0004,2,whstant,1278,3349,164,74,0.949999988079071
272,0004,2,. ,1482,3349,21,74,0.8600000143051147
273,0004,3,the ,1070,453,60,69,0.9599999785423279
274,0004,3,location ,1222,451,157,69,0.9599999785423279
275,0004,3,of ,1418,448,38,69,0.9800000190734863
276,0004,3,register ,1523,447,164,69,0.9700000286102295
277,0004,3,is ,1714,444,26,70,0.6100000143051147
278,0004,3,acuend ,1814,443,168,70,0.8999999761581421
279,0004,3,3,172,344,19,67,0.15000000596046448
280,0004,3,) ,206,344,19,67,0.949999988079071
281,0004,3,Register ,265,344,200,67,0.9700000286102295
282,0004,3,addressing ,552,344,276,67,0.9900000095367432
283,0004,3,mode ,876,344,152,67,0.9800000190734863
284,0004,3,in ,195,464,26,70,0.9700000286102295
285,0004,3,register ,291,463,171,70,0.949999988079071
286,0004,3,adarening ,544,459,231,70,0.75
287,0004,3,mode ,842,456,127,69,0.8799999952316284
288,0004,3,directly ,201,566,149,63,0.9700000286102295
289,0004,3,eg,160,669,45,61,0.9900000095367432
290,0004,3,!,210,670,17,60,0.8999999761581421
291,0004,3,- ,235,671,17,60,0.7300000190734863
292,0004,3,Add ,340,672,86,60,0.8999999761581421
293,0004,3,[,485,675,17,60,0.8600000143051147
294,0004,3,Rol ,491,674,77,61,0.949999988079071
295,0004,3,R,601,677,17,60,0.8799999952316284
296,0004,3,", ",631,677,17,60,0.20999999344348907
297,0004,3,4 ,155,827,20,72,0.14000000059604645
298,0004,3,Register ,248,823,174,73,0.8700000047683716
299,0004,3,Indirect ,480,816,151,73,0.9300000071525574
300,0004,3,addressing ,711,808,228,73,0.9700000286102295
301,0004,3,mode ,965,800,134,73,0.9900000095367432
302,0004,3,the ,1136,947,72,73,0.8999999761581421
303,0004,3,number ,1286,946,170,73,0.9800000190734863
304,0004,3,of ,1490,945,54,72,0.9900000095367432
305,0004,3,register ,1629,943,182,73,0.9100000262260437
306,0004,3,18 ,1881,942,40,72,0.8199999928474426
307,0004,3,speelfied ,1949,941,151,73,0.6800000071525574
308,0004,3,en ,487,1087,41,17,0.6299999952316284
309,0004,3,in ,161,956,26,72,0.9599999785423279
310,0004,3,master ,262,955,165,72,0.8100000023841858
311,0004,3,Indirect ,464,953,140,73,0.8700000047683716
312,0004,3,addressing ,662,951,213,73,0.9200000166893005
313,0004,3,molle ,884,949,146,73,0.7900000214576721
314,0004,3,in ,106,1059,27,73,0.9900000095367432
315,0004,3,which ,151,1058,99,73,0.9800000190734863
316,0004,3,the ,322,1055,62,73,1.0
317,0004,3,operand ,456,1052,157,73,0.9900000095367432
318,0004,3,is ,653,1049,27,72,0.9900000095367432
319,0004,3,held ,718,1048,97,72,0.9700000286102295
320,0004,3,[ ,284,1182,23,80,0.6899999976158142
321,0004,3,Ro ,338,1181,31,81,0.8299999833106995
322,0004,3,J ,612,1177,23,80,0.4399999976158142
323,0004,3,1 ,743,1174,23,80,0.47999998927116394
324,0004,3,R2 ,806,1173,29,80,0.6100000143051147
325,0004,3,= ,858,1172,23,80,0.9700000286102295
326,0004,3,3 ,891,1172,23,80,0.699999988079071
327,0004,3,) ,965,1170,23,80,0.28999999165534973
328,0004,3,! ,1137,1167,23,80,0.5199999809265137
329,0004,3,R3 ,1197,1166,74,80,0.6700000166893005
330,0004,3,l ,1358,1163,23,80,0.3799999952316284
331,0004,3,5,124,1312,19,67,0.949999988079071
332,0004,3,) ,145,1312,19,67,0.8999999761581421
333,0004,3,Direct ,217,1312,115,67,0.8500000238418579
334,0004,3,addressing ,406,1312,235,67,0.9800000190734863
335,0004,3,mode ,709,1312,133,67,0.8199999928474426
336,0004,3,location ,1280,1433,150,68,0.9800000190734863
337,0004,3,is ,1478,1430,25,67,0.6299999952316284
338,0004,3,directly ,1584,1428,146,68,0.8899999856948853
339,0004,3,aceessede ,1782,1425,190,68,0.9599999785423279
340,0004,3,in ,139,1453,31,67,0.800000011920929
341,0004,3,direct ,231,1451,102,68,0.7799999713897705
342,0004,3,during ,122,1568,128,70,0.9100000262260437
343,0004,3,the ,288,1565,69,69,0.9900000095367432
344,0004,3,addressing ,395,1449,213,67,0.8799999952316284
345,0004,3,mode ,645,1444,122,68,0.9900000095367432
346,0004,3,the ,818,1442,59,67,0.9800000190734863
347,0004,3,address ,969,1439,149,67,0.9900000095367432
348,0004,3,of ,1146,1436,49,67,0.9900000095367432
349,0004,3,execution ,454,1561,188,70,0.9300000071525574
350,0004,3,of ,668,1557,51,69,0.7599999904632568
351,0004,3,instruction,799,1554,211,69,0.9200000166893005
352,0004,3,", ",1033,1549,20,69,0.949999988079071
353,0004,3,Do ,-14,1761,156,95,0.20000000298023224
354,0004,3,Indifect ,164,1755,172,96,0.7799999713897705
355,0004,3,addressing ,412,1748,235,96,0.9399999976158142
356,0004,3,mode ,684,1740,136,96,0.9800000190734863
357,0004,3,which ,1440,1868,98,46,0.9599999785423279
358,0004,3,hold ,1577,1856,78,47,0.9900000095367432
359,0004,3,operand ,1706,1844,176,47,0.9900000095367432
360,0004,3,ad ,421,1884,40,43,0.6899999976158142
361,0004,3,drening ,474,1884,128,43,0.6600000262260437
362,0004,3,ihdinect ,244,1926,157,59,0.7300000190734863
363,0004,3,meetroo ,460,1924,137,59,0.28999999165534973
364,0004,3,the ,707,1922,66,58,0.7099999785423279
365,0004,3,address ,856,1920,146,59,0.9599999785423279
366,0004,3,of ,1033,1919,42,58,0.9900000095367432
367,0004,3,the ,1156,1917,49,59,1.0
368,0004,3,register ,1245,1916,153,59,0.9599999785423279
369,0004,3,is ,1457,1915,21,58,0.9900000095367432
370,0004,3,stored ,1593,1913,139,59,0.7699999809265137
371,0004,3,in ,1772,1911,33,59,0.9900000095367432
372,0004,3,another ,1839,1911,172,58,0.8600000143051147
373,0004,3,registr ,2065,1908,170,59,0.8700000047683716
374,0004,3,and ,113,2058,66,59,0.9900000095367432
375,0004,3,accessed ,238,2054,159,59,0.949999988079071
376,0004,3,iria ,447,2048,56,58,0.5299999713897705
377,0004,3,that ,556,2044,79,59,0.6700000166893005
378,0004,3,registes ,685,2040,157,59,0.8399999737739563
379,0004,3,1,100,2237,21,74,0.23999999463558197
380,0004,3,) ,115,2237,21,74,0.9200000166893005
381,0004,3,Relative ,169,2237,176,74,0.8999999761581421
382,0004,3,addressing ,411,2237,267,74,0.9800000190734863
383,0004,3,mode ,700,2237,128,74,0.9399999976158142
384,0004,3,offeet ,1492,2380,137,59,0.8299999833106995
385,0004,3,is ,1677,2381,33,59,0.9700000286102295
386,0004,3,set ,1840,2383,66,58,0.7900000214576721
387,0004,3,and ,1970,2384,75,58,0.949999988079071
388,0004,3,according ,2098,2384,217,59,0.8700000047683716
389,0004,3,in ,125,2370,33,58,0.46000000834465027
390,0004,3,to ,114,2466,22,60,0.9700000286102295
391,0004,3,relative ,259,2371,164,59,0.9399999976158142
392,0004,3,addressing ,499,2373,229,58,0.8799999952316284
393,0004,3,mode ,777,2375,128,58,0.9900000095367432
394,0004,3,a ,1034,2377,16,58,0.9900000095367432
395,0004,3,particeeleer ,1191,2378,220,58,0.7099999785423279
396,0004,3,that ,239,2468,90,61,0.9599999785423279
397,0004,3,offset ,414,2472,130,60,0.9599999785423279
398,0004,3,Queeld ,651,2476,124,61,0.2800000011920929
399,0004,3,addressing ,853,2480,214,61,0.5600000023841858
400,0004,3,is ,1105,2485,34,61,0.6800000071525574
401,0004,3,done,1170,2487,102,60,0.9300000071525574
402,0004,3,. ,1293,2489,17,60,0.800000011920929
403,0004,3,8,95,2709,20,69,0.9900000095367432
404,0004,3,) ,116,2708,20,69,0.9700000286102295
405,0004,3,Register ,178,2707,184,70,0.9200000166893005
406,0004,3,Index ,421,2704,109,70,0.8999999761581421
407,0004,3,Addressing ,580,2702,230,70,0.9399999976158142
408,0004,3,mode ,844,2698,127,70,0.8999999761581421
409,0004,3,in ,153,2822,22,59,0.7200000286102295
410,0004,3,register ,272,2821,151,59,0.8700000047683716
411,0004,3,Index ,482,2819,116,59,0.8899999856948853
412,0004,3,addressing,657,2817,245,59,0.8899999856948853
413,0004,3,", ",899,2815,16,58,0.6700000166893005
414,0004,3,the ,988,2814,75,58,0.8700000047683716
415,0004,3,the ,1127,2813,66,58,0.8600000143051147
416,0004,3,index ,1286,2811,102,59,0.9800000190734863
417,0004,3,of ,1426,2810,54,58,0.9900000095367432
418,0004,3,the ,1584,2808,67,59,0.9800000190734863
419,0004,3,register ,1706,2807,149,59,0.8600000143051147
420,0004,3,is ,1905,2805,22,58,0.699999988079071
421,0004,3,Sloved ,2036,2804,113,59,0.8700000047683716
422,0004,3,in ,145,2931,17,48,0.9900000095367432
423,0004,3,index ,236,2931,90,48,0.949999988079071
424,0004,3,register,417,2931,138,48,0.9800000190734863
425,0004,3,. ,573,2931,13,48,0.8500000238418579
426,0004,3,9,99,3093,20,69,0.9900000095367432
427,0004,3,) ,120,3092,20,69,0.9599999785423279
428,0004,3,Base ,196,3091,107,69,0.9900000095367432
429,0004,3,register ,417,3088,184,70,0.9100000262260437
430,0004,3,addressing,672,3084,247,70,0.9900000095367432
431,0004,3,. ,932,3081,20,69,0.9100000262260437
432,0004,3,10 ,129,3231,32,58,0.5099999904632568
433,0004,3,Base ,231,3229,84,59,0.9200000166893005
434,0004,3,registur ,391,3228,134,59,0.8600000143051147
435,0004,3,the ,609,3226,59,58,0.9100000262260437
436,0004,3,ball ,734,3225,56,58,0.550000011920929
437,0004,3,mode ,841,3224,107,58,0.9300000071525574
438,0004,3,base ,1010,3222,101,59,0.9100000262260437
439,0004,3,address ,1226,3220,133,59,0.9399999976158142
440,0004,3,of ,1399,3219,52,58,0.7300000190734863
441,0004,3,the ,1528,3217,66,59,0.5299999713897705
442,0004,3,is ,1719,3216,21,58,0.7599999904632568
443,0004,3,stored ,1853,3214,139,59,0.9700000286102295
444,0004,3,in ,2102,3212,22,58,0.9900000095367432
445,0004,3,the ,2191,3211,49,59,1.0
446,0004,3,Base ,124,3340,94,72,0.9800000190734863
447,0004,3,register ,269,3340,179,72,0.9200000166893005
448,0004,4,5,59,572,23,80,0.5600000023841858
449,0004,4,. ,92,572,23,80,0.5199999809265137
450,0004,4,Add ,269,575,58,80,0.8899999856948853
451,0004,4,(,412,576,23,80,0.8999999761581421
452,0004,4,R3,436,577,58,80,0.8399999737739563
453,0004,4,),494,577,23,80,0.8799999952316284
454,0004,4,", ",518,578,23,80,0.8600000143051147
455,0004,4,Ro ,563,578,74,80,0.8799999952316284
456,0004,4,• ,180,796,20,72,0.4099999964237213
457,0004,4,PCout ,244,795,148,73,0.8100000023841858
458,0004,4,MAR ,469,793,123,73,0.9300000071525574
459,0004,4,in ,604,792,40,72,0.8100000023841858
460,0004,4,select ,762,791,130,72,0.8600000143051147
461,0004,4,4,932,790,20,72,0.949999988079071
462,0004,4,", ",968,789,20,72,0.9900000095367432
463,0004,4,Add ,1044,788,103,73,0.9599999785423279
464,0004,4,• ,186,911,24,84,0.800000011920929
465,0004,4,Load ,236,911,98,84,0.8500000238418579
466,0004,4,Rus,432,911,61,84,0.8600000143051147
467,0004,4,", ",496,911,24,84,0.6800000071525574
468,0004,4,Load ,563,911,98,84,0.8399999737739563
469,0004,4,Ro ,743,911,64,84,0.8299999833106995
470,0004,4,• ,181,1040,23,80,0.3799999952316284
471,0004,4,Zout ,272,1041,95,81,0.8799999952316284
472,0004,4,MDRip ,449,1044,172,81,0.5199999809265137
473,0004,4,wpimc ,726,1050,195,81,0.8399999737739563
474,0004,4,• ,178,1179,21,74,0.6899999976158142
475,0004,4,fetching ,257,1180,143,75,0.9700000286102295
476,0004,4,the ,452,1185,74,74,0.9900000095367432
477,0004,4,instructions ,580,1188,243,74,0.9100000262260437
478,0004,4,; ,846,1194,21,74,0.9399999976158142
479,0004,4,• ,187,1288,20,72,0.17000000178813934
480,0004,4,Heat,271,1289,64,73,0.3199999928474426
481,0004,4,", ",363,1291,20,72,0.6100000143051147
482,0004,4,Memet ,400,1292,135,72,0.3799999952316284
483,0004,4,een ,593,1295,63,72,0.05000000074505806
484,0004,4,of ,702,1297,27,72,0.05000000074505806
485,0004,4,zout ,769,1298,94,72,0.8100000023841858
486,0004,4,end ,962,1302,83,72,0.8899999856948853
487,0004,4,Single ,420,1489,146,74,0.9599999785423279
488,0004,4,Bus ,706,1489,106,74,0.949999988079071
489,0004,4,Organization ,889,1489,314,74,0.9900000095367432
490,0004,4,contud ,1468,1626,106,59,0.7799999713897705
