,regno,page,word,x,y,w,h,conf
146,0006,1,here ,55,2552,109,76,0.8700000047683716
147,0006,1,the ,222,2548,66,76,0.9399999976158142
148,0006,1,most ,360,2544,109,76,0.9900000095367432
149,0006,1,significant ,538,2539,276,77,0.9900000095367432
150,0006,1,a ,1090,2525,10,76,0.30000001192092896
151,0006,1,s ,1236,2522,10,76,0.5400000214576721
152,0006,1,bit ,70,2704,59,69,0.9300000071525574
153,0006,1,is ,184,2697,26,69,0.9599999785423279
154,0006,1,stored ,300,2689,125,70,0.9800000190734863
155,0006,1,in ,482,2677,38,69,1.0
156,0006,1,the ,582,2671,60,69,1.0
157,0006,1,more ,705,2663,153,70,0.9900000095367432
158,0006,1,significant ,91,2807,313,71,0.8600000143051147
159,0006,1,address ,496,2783,181,70,0.9200000166893005
160,0006,1,location ,730,2770,204,70,0.8799999952316284
161,0006,1,in ,89,2914,35,65,0.8700000047683716
162,0006,1,order,218,2906,147,67,0.9100000262260437
163,0006,1,. ,391,2898,18,65,0.27000001072883606
164,0006,1,Bes ,487,2893,43,65,0.09000000357627869
165,0006,1,MSBay ,567,2888,170,66,0.6600000262260437
166,0006,1,Ms ,756,2879,84,65,0.5699999928474426
167,0006,1,Bog,839,2873,74,66,0.2199999988079071
168,0006,1,' ,945,2868,18,65,0.10000000149011612
169,0006,1,15B,1000,2865,83,66,0.2800000011920929
170,0006,1,-,1096,2860,18,65,0.800000011920929
171,0006,1,),1122,2859,18,65,0.49000000953674316
172,0006,1,", ",1155,2857,18,65,0.8500000238418579
173,0006,1,LSB,1189,2855,65,65,0.75
174,0006,1,. ,1254,2851,18,65,0.8399999737739563
175,0006,1,here,1408,2517,88,77,0.7699999809265137
176,0006,1,. ,1507,2515,22,76,0.6899999976158142
177,0006,1,the ,1561,2513,65,77,0.9200000166893005
178,0006,1,lowest ,1695,2510,136,77,0.949999988079071
179,0006,1,significant ,1934,2504,261,77,0.9900000095367432
180,0006,1,bit ,1389,2619,93,73,0.9900000095367432
181,0006,1,is ,1530,2617,40,72,0.9900000095367432
182,0006,1,stored ,1614,2615,131,73,0.9900000095367432
183,0006,1,in ,1844,2611,39,72,0.9900000095367432
184,0006,1,the ,1931,2609,72,73,1.0
185,0006,1,more ,2095,2606,124,73,0.9900000095367432
186,0006,1,significant ,1415,2729,280,71,0.6499999761581421
187,0006,1,addiers ,1765,2709,198,70,0.7699999809265137
188,0006,1,: ,1993,2696,20,69,0.10999999940395355
189,0006,1,location ,2037,2692,194,70,0.8700000047683716
190,0006,1,in ,2285,2678,51,70,0.8500000238418579
191,0006,1,i ,1364,2798,14,51,0.10000000149011612
192,0006,1,ut ,1452,2796,57,51,0.07999999821186066
193,0006,1,order,1527,2794,127,52,0.7699999809265137
194,0006,1,: ,1686,2792,14,51,0.15000000596046448
195,0006,1,LSB ,1507,2839,93,65,0.6399999856948853
196,0006,1,is ,1720,2826,48,66,0.8500000238418579
197,0006,1,B,1788,2823,18,65,0.9900000095367432
198,0006,1,-,1834,2820,18,65,0.8299999833106995
199,0006,1,1 ,1853,2819,18,65,0.1599999964237213
200,0006,1,MSB ,1954,2814,120,66,0.6800000071525574
201,0006,1,M3B,2131,2805,121,65,0.6800000071525574
202,0006,1,-,2269,2797,18,65,0.8700000047683716
203,0006,1,1 ,2289,2796,18,65,0.8399999737739563
204,0006,1,memory ,1610,2902,158,63,0.3499999940395355
205,0006,1,location ,1797,2903,160,64,0.9100000262260437
206,0006,1,addrees ,2083,2906,146,64,0.8399999737739563
207,0006,1,· ,2251,2908,18,63,0.5600000023841858
208,0006,1,To ,2082,3016,43,47,0.9100000262260437
209,0006,1,MSB ,2164,3008,55,48,0.7200000286102295
210,0006,1,4 ,2256,3002,13,47,0.20000000298023224
211,0006,1,Memory ,287,3009,146,70,0.9700000286102295
212,0006,1,location ,449,3013,134,70,0.8999999761581421
213,0006,1,; ,613,3018,20,69,0.5099999904632568
214,0006,1,Addrus,685,3020,141,70,0.7699999809265137
215,0006,1,. ,823,3024,20,69,0.8999999761581421
216,0006,1,MSB,670,3104,74,51,0.8799999952316284
217,0006,1,-,760,3104,14,51,0.4399999976158142
218,0006,1,1 ,780,3104,14,51,0.3400000035762787
219,0006,1,MSB ,670,3167,84,49,0.9700000286102295
220,0006,1,LSB,681,3224,59,51,0.9200000166893005
221,0006,1,-,756,3224,14,51,0.9599999785423279
222,0006,1,1 ,777,3224,14,51,0.9599999785423279
223,0006,1,1 ,2084,3066,18,63,0.7099999785423279
224,0006,1,MSB ,2169,3066,62,63,0.7799999713897705
225,0006,1,I ,2102,3139,14,50,0.23999999463558197
226,0006,1,HOLSBEH,2142,3139,165,50,0.3700000047683716
227,0006,1,; ,2317,3139,14,50,0.7300000190734863
228,0006,1,3 ,2102,3209,9,34,0.6200000047683716
229,0006,1,LSB,2171,3206,64,35,0.5799999833106995
230,0006,1,. ,2256,3205,9,34,0.47999998927116394
231,0006,1,R ,609,3244,3,14,0.9700000286102295
232,0006,1,ISB,671,3309,66,38,0.800000011920929
233,0006,1,. ,764,3309,10,38,0.3799999952316284
234,0006,2,Condition ,74,130,183,47,0.9800000190734863
235,0006,2,codes,351,124,100,46,0.9300000071525574
236,0006,2,. ,496,121,13,46,0.8899999856948853
237,0006,2,oo ,1397,160,43,47,0.8399999737739563
238,0006,2,jump ,1473,160,89,47,0.9800000190734863
239,0006,2,branch ,1204,220,166,59,0.9800000190734863
240,0006,2,from ,1487,212,101,59,0.9900000095367432
241,0006,2,Condition ,87,249,191,59,0.949999988079071
242,0006,2,to ,2179,194,31,59,0.9900000095367432
243,0006,2,another ,2264,192,190,59,0.9700000286102295
244,0006,2,are ,568,237,50,58,0.9700000286102295
245,0006,2,codes ,368,242,105,59,0.9599999785423279
246,0006,2,codes ,698,233,115,59,0.9399999976158142
247,0006,2,one ,1676,207,58,59,0.9599999785423279
248,0006,2,statement ,1792,204,301,59,0.9599999785423279
249,0006,2,wed ,909,228,83,58,0.9700000286102295
250,0006,2,to ,1081,223,33,59,0.9900000095367432
251,0006,2,lohen ,61,368,125,69,0.6200000047683716
252,0006,2,a ,241,363,20,69,0.44999998807907104
253,0006,2,certain ,387,358,174,70,0.8600000143051147
254,0006,2,condition ,684,348,232,70,0.8899999856948853
255,0006,2,is ,980,340,26,69,0.9900000095367432
256,0006,2,satis ,1083,336,114,70,0.8899999856948853
257,0006,2,filed ,1215,332,90,70,0.8199999928474426
258,0006,2,examples ,1418,326,234,70,0.9599999785423279
259,0006,2,of ,1726,317,38,69,0.8799999952316284
260,0006,2,condition ,1817,314,244,70,0.9700000286102295
261,0006,2,codes ,2134,304,106,70,0.9800000190734863
262,0006,2,are,2283,300,69,69,0.9800000190734863
263,0006,2,. ,2372,297,20,69,0.7900000214576721
264,0006,2,Jump,103,483,114,80,0.9800000190734863
265,0006,2,", ",225,483,23,80,0.8999999761581421
266,0006,2,Loop ,316,483,106,80,0.75
267,0006,2,ADALALLA,228,609,251,65,0.36000001430511475
268,0006,2,. ,499,609,18,65,0.12999999523162842
269,0006,2,Beto ,584,609,39,65,0.07000000029802322
270,0006,2,belps ,175,767,140,81,0.8799999952316284
271,0006,2,in ,365,760,54,81,0.9700000286102295
272,0006,2,stoping ,506,755,194,81,0.9300000071525574
273,0006,2,the ,756,745,92,81,0.6600000262260437
274,0006,2,resuming ,912,740,239,80,0.9700000286102295
275,0006,2,the ,1225,728,82,80,0.9900000095367432
276,0006,2,instruction ,1366,723,301,80,0.8500000238418579
277,0006,2,currently ,1750,708,251,81,0.7799999713897705
278,0006,2,in ,2049,697,39,80,0.9800000190734863
279,0006,2,execution,2145,693,232,81,0.9900000095367432
280,0006,2,. ,2404,684,23,80,0.9599999785423279
281,0006,2,and ,79,869,97,77,0.9800000190734863
282,0006,2,continues ,324,860,250,77,0.9599999785423279
283,0006,2,the ,670,848,76,77,0.9200000166893005
284,0006,2,execution ,847,842,247,77,0.9800000190734863
285,0006,2,only ,1208,830,85,76,0.9399999976158142
286,0006,2,when ,1339,825,160,77,0.949999988079071
287,0006,2,certain ,1582,816,184,77,0.9700000286102295
288,0006,2,condition ,1839,807,282,78,0.9399999976158142
289,0006,2,is ,2163,796,42,77,1.0
290,0006,2,satisfied ,2251,793,200,77,0.9100000262260437
291,0006,2,otherwise ,106,983,241,70,0.9800000190734863
292,0006,2,the ,470,969,69,69,0.7599999904632568
293,0006,2,it ,596,964,38,69,0.8999999761581421
294,0006,2,returns ,684,960,190,70,0.9700000286102295
295,0006,2,to ,973,950,38,69,0.9800000190734863
296,0006,2,the ,1057,946,69,69,0.9900000095367432
297,0006,2,previous ,1286,937,183,70,0.9800000190734863
298,0006,2,statement ,1509,928,284,71,0.9900000095367432
299,0006,2,or ,1899,914,26,69,0.9800000190734863
300,0006,2,jump ,2004,909,113,70,0.9900000095367432
301,0006,2,to ,2173,903,51,69,0.9900000095367432
302,0006,2,new ,101,1090,83,72,0.8100000023841858
303,0006,2,statement ,280,1084,272,73,0.9200000166893005
304,0006,2,Jump,337,1195,93,75,0.9700000286102295
305,0006,2,: ,460,1189,21,74,0.5299999713897705
306,0006,2,it ,599,1182,28,74,0.7699999809265137
307,0006,2,is ,715,1176,41,74,0.9200000166893005
308,0006,2,wed ,778,1173,116,75,0.8299999833106995
309,0006,2,to ,985,1162,41,74,0.9900000095367432
310,0006,2,jump ,1108,1156,104,75,0.9800000190734863
311,0006,2,from ,1356,1143,106,76,0.9700000286102295
312,0006,2,one ,1565,1132,63,75,0.9700000286102295
313,0006,2,instruction ,1697,1125,296,76,0.9900000095367432
314,0006,2,which ,2118,1104,136,75,0.9700000286102295
315,0006,2,is ,2303,1095,41,74,0.949999988079071
316,0006,2,I ,2460,1087,21,74,0.28999999165534973
317,0006,2,I ,24,1317,23,81,0.11999999731779099
318,0006,2,currently ,149,1310,221,82,0.699999988079071
319,0006,2,in ,417,1296,46,81,0.9900000095367432
320,0006,2,execution ,565,1288,245,83,0.9399999976158142
321,0006,2,to ,860,1272,46,82,0.9900000095367432
322,0006,2,other ,1020,1264,139,82,0.8700000047683716
323,0006,2,statement ,1209,1254,300,82,0.8899999856948853
324,0006,2,I ,159,1447,23,80,0.18000000715255737
325,0006,2,toop,426,1432,79,81,0.8600000143051147
326,0006,2,:,535,1426,23,80,0.4300000071525574
327,0006,2,- ,551,1425,23,80,0.8700000047683716
328,0006,2,it ,644,1419,44,81,0.8899999856948853
329,0006,2,is ,741,1414,46,80,0.9100000262260437
330,0006,2,used ,836,1409,106,81,0.9800000190734863
331,0006,2,to ,987,1400,46,80,1.0
332,0006,2,execute ,1135,1392,184,80,0.9700000286102295
333,0006,2,the ,1400,1377,69,81,0.9900000095367432
334,0006,2,instruction ,1535,1369,275,81,0.9900000095367432
335,0006,2,Continiously ,1981,1344,285,82,0.9599999785423279
336,0006,2,until ,2323,1325,109,80,0.9800000190734863
337,0006,2,an,51,1542,63,69,0.9599999785423279
338,0006,2,. ,132,1539,20,69,0.8899999856948853
339,0006,2,Condition ,253,1534,244,70,0.9599999785423279
340,0006,2,is ,577,1523,26,70,0.9700000286102295
341,0006,2,satisfied,670,1519,215,70,0.8199999928474426
342,0006,2,. ,915,1510,20,69,0.949999988079071
343,0006,2,MARS ,1040,1506,136,70,0.27000001072883606
344,0006,2,certain ,1464,1340,171,48,0.8999999761581421
345,0006,2,S ,-113,1386,29,79,0.1899999976158142
346,0006,2,toop ,351,1439,185,80,0.5899999737739563
347,0006,2,De ,702,2033,17,20,0.3499999940395355
348,0006,2,the ,1522,2341,52,40,0.9900000095367432
349,0006,2,Different ,84,1769,232,86,0.9900000095367432
350,0006,2,addressing ,368,1761,262,86,0.949999988079071
351,0006,2,modes ,688,1751,145,86,0.9900000095367432
352,0006,2,are ,890,1746,84,85,0.9900000095367432
353,0006,2,Immediate ,23,1869,263,59,0.949999988079071
354,0006,2,Piscint ,29,1906,141,86,0.07999999821186066
355,0006,2,addressing ,229,1906,275,86,0.7200000286102295
356,0006,2,mode ,512,1906,171,86,0.9700000286102295
357,0006,2,* ,66,2023,27,95,0.6399999856948853
358,0006,2,Contains ,155,2019,238,96,0.8799999952316284
359,0006,2,the ,474,2007,68,95,0.9800000190734863
360,0006,2,appen ,644,2000,109,95,0.8399999737739563
361,0006,2,bata ,815,1993,111,95,0.7599999904632568
362,0006,2,in ,978,1987,53,95,0.7200000286102295
363,0006,2,in ,54,2131,38,69,0.9300000071525574
364,0006,2,direct ,149,2126,132,70,0.949999988079071
365,0006,2,addressing ,373,2115,274,71,0.9900000095367432
366,0006,2,mode ,734,2098,144,70,0.9599999785423279
367,0006,2,the ,963,2087,69,70,0.949999988079071
368,0006,2,data ,1166,2078,90,69,0.9700000286102295
369,0006,2,to ,1344,2069,51,69,0.9900000095367432
370,0006,2,be ,1412,2066,89,70,0.9900000095367432
371,0006,2,executed ,1557,2059,206,70,0.9700000286102295
372,0006,2,is ,1809,2047,38,69,0.9800000190734863
373,0006,2,present ,1944,2040,144,70,0.9900000095367432
374,0006,2,in ,2138,2032,38,69,0.9900000095367432
375,0006,2,the ,2221,2027,69,70,1.0
376,0006,2,instruction ,71,2242,263,73,0.9900000095367432
377,0006,2,to ,422,2219,53,72,0.949999988079071
378,0006,2,be ,500,2213,66,73,0.9700000286102295
379,0006,2,executed,654,2202,225,73,0.9700000286102295
380,0006,2,. ,927,2183,20,72,0.9399999976158142
381,0006,2,Eg,1059,2174,40,73,0.9399999976158142
382,0006,2,! ,1102,2171,20,72,0.3400000035762787
383,0006,2,ADD ,1186,2166,73,72,0.8799999952316284
384,0006,2,A ,1400,2151,20,72,0.41999998688697815
385,0006,2,Ro ,1464,2147,53,72,0.9200000166893005
386,0006,2,the ,1629,2135,83,73,0.8999999761581421
387,0006,2,olsada ,1758,2126,253,73,0.6399999856948853
388,0006,2,Direct ,55,2342,154,81,0.9100000262260437
389,0006,2,addressing ,281,2339,291,81,0.9800000190734863
390,0006,2,mode,592,2335,173,80,0.9900000095367432
391,0006,2,. ,765,2332,23,80,0.7799999713897705
392,0006,2,it ,66,2469,42,58,0.8299999833106995
393,0006,2,contain ,170,2462,203,60,0.8700000047683716
394,0006,2,the ,488,2443,50,59,0.949999988079071
395,0006,2,addrews ,601,2436,183,59,0.7900000214576721
396,0006,2,of ,862,2420,33,58,0.7200000286102295
397,0006,2,the ,962,2414,67,59,0.949999988079071
398,0006,2,Register ,1133,2403,171,59,0.7599999904632568
399,0006,2,in ,1361,2389,42,59,0.6600000262260437
400,0006,2,which ,1485,2382,130,59,0.9700000286102295
401,0006,2,data ,1683,2370,90,59,0.9800000190734863
402,0006,2,to ,1827,2361,42,58,0.9900000095367432
403,0006,2,be ,1884,2358,74,59,0.9700000286102295
404,0006,2,executed ,2028,2348,200,60,0.9800000190734863
405,0006,2,in ,2274,2333,43,59,0.800000011920929
406,0006,2,Present ,85,2569,143,70,0.949999988079071
407,0006,2,in ,278,2558,26,69,0.9599999785423279
408,0006,2,the ,380,2551,59,70,0.9900000095367432
409,0006,2,instruction ,529,2542,278,71,0.9900000095367432
410,0006,2,to ,855,2522,38,70,0.9900000095367432
411,0006,2,be ,909,2520,76,69,0.9399999976158142
412,0006,2,executed,1058,2510,206,71,0.9900000095367432
413,0006,2,. ,1294,2496,20,69,0.9900000095367432
414,0006,2,- ,1580,2479,20,69,0.5299999713897705
415,0006,2,ADD ,1687,2472,69,70,0.8799999952316284
416,0006,2,Ri,1783,2467,76,69,0.5699999928474426
417,0006,2,", ",1867,2461,20,69,0.38999998569488525
418,0006,2,Ro ,1915,2458,49,70,0.8399999737739563
419,0006,2,in ,50,2682,46,81,0.7200000286102295
420,0006,2,direct ,116,2681,133,81,0.7099999785423279
421,0006,2,ad ,329,2677,46,82,0.8899999856948853
422,0006,2,dreesing ,392,2676,199,82,0.8799999952316284
423,0006,2,mode ,621,2673,170,81,0.9800000190734863
424,0006,2,the ,73,2818,69,70,0.9900000095367432
425,0006,2,address ,217,2809,190,69,0.9700000286102295
426,0006,2,of ,478,2790,38,70,0.9700000286102295
427,0006,2,the ,597,2782,69,71,0.9900000095367432
428,0006,2,the ,733,2774,79,70,0.9900000095367432
429,0006,2,Register ,866,2764,198,71,0.9700000286102295
430,0006,2,in ,1116,2748,26,69,0.9900000095367432
431,0006,2,combine ,1204,2742,176,70,0.8299999833106995
432,0006,2,this ,1456,2725,87,69,0.9599999785423279
433,0006,2,has ,1593,2716,99,69,0.9599999785423279
434,0006,2,the ,1735,2706,49,69,0.9200000166893005
435,0006,2,here ,1852,2698,110,70,0.9200000166893005
436,0006,2,the ,2044,2686,60,69,0.9800000190734863
437,0006,2,address ,2179,2676,153,70,0.949999988079071
438,0006,2,of ,2371,2663,38,69,0.9599999785423279
439,0006,2,the ,80,2913,59,70,0.9300000071525574
440,0006,2,Register ,206,2905,166,70,0.9700000286102295
441,0006,2,is ,436,2890,38,69,0.9900000095367432
442,0006,2,present ,520,2884,143,70,0.9900000095367432
443,0006,2,in ,752,2870,26,69,0.9900000095367432
444,0006,2,the ,834,2864,69,70,1.0
445,0006,2,instruction ,983,2854,239,70,0.9800000190734863
446,0006,2,to ,1281,2834,38,70,0.9900000095367432
447,0006,2,be ,1342,2831,76,69,0.9900000095367432
448,0006,2,executed ,1456,2823,214,70,0.9800000190734863
449,0006,2,whose ,1771,2802,142,70,0.9599999785423279
450,0006,2,address ,1988,2788,169,70,0.8399999737739563
451,0006,2,who ,2208,2774,108,69,0.9300000071525574
452,0006,2,has,2341,2765,99,70,0.8799999952316284
453,0006,2,. ,2439,2758,20,69,0.8399999737739563
454,0006,2,rathe ,56,2994,119,81,0.5699999928474426
455,0006,2,address ,221,2985,183,82,0.8399999737739563
456,0006,2,of ,461,2972,46,81,0.9900000095367432
457,0006,2,the ,605,2965,77,81,0.9900000095367432
458,0006,2,data ,734,2958,125,81,0.9900000095367432
459,0006,2,to ,933,2948,29,80,0.9900000095367432
460,0006,2,be ,1016,2944,60,81,0.9900000095367432
461,0006,2,executed,1142,2937,220,81,0.9800000190734863
462,0006,2,. ,1386,2924,23,80,0.7699999809265137
463,0006,2,Register,81,3125,189,84,0.9700000286102295
464,0006,2,", ",292,3113,24,83,0.07999999821186066
465,0006,2,direct,349,3109,138,84,0.6200000047683716
466,0006,2,. ,510,3100,24,83,0.5299999713897705
467,0006,2,addressing ,567,3097,262,84,0.8399999737739563
468,0006,2,mode,872,3080,154,84,0.9800000190734863
469,0006,2,. ,1030,3071,24,83,0.75
470,0006,2,the ,101,3241,62,72,0.9900000095367432
471,0006,2,addrees ,255,3228,182,73,0.949999988079071
472,0006,2,of ,508,3207,27,72,0.9300000071525574
473,0006,2,register ,600,3199,189,73,0.9700000286102295
474,0006,2,is ,840,3179,40,73,0.9700000286102295
475,0006,2,present ,992,3167,138,72,0.9800000190734863
476,0006,2,data ,1713,3107,91,73,0.9900000095367432
477,0006,2,to ,1866,3095,40,72,0.9900000095367432
478,0006,2,be ,1924,3090,78,72,0.9900000095367432
479,0006,2,executed,2036,3081,220,72,0.9800000190734863
480,0006,2,. ,2294,3060,20,72,0.7300000190734863
481,0006,2,cohich ,1229,3147,124,73,0.8999999761581421
482,0006,2,has ,1389,3134,112,73,0.9399999976158142
483,0006,2,the ,1568,3119,72,73,0.9900000095367432
484,0006,3,analogous ,1232,56,309,72,0.8500000238418579
485,0006,3,to ,1616,47,40,73,0.9100000262260437
486,0006,3,registex ,1770,43,192,73,0.7400000095367432
487,0006,3,indirect ,2024,37,205,73,0.7799999713897705
