,regno,page,word,x,y,w,h,conf
44,0013,1,in ,342,1081,57,102,0.9599999785423279
45,0013,1,memory ,475,1071,225,103,0.9700000286102295
46,0013,1,address ,783,1047,201,103,0.8700000047683716
47,0013,1,register ,1037,1028,209,103,0.800000011920929
48,0013,1,(,1325,1007,29,102,0.9900000095367432
49,0013,1,MAR,1356,1004,147,103,0.9100000262260437
50,0013,1,),1512,993,29,102,0.7699999809265137
51,0013,1,. ,1543,991,29,102,0.75
52,0013,1,it ,107,1198,53,95,0.9800000190734863
53,0013,1,is ,178,1195,37,95,0.9300000071525574
54,0013,1,give ,313,1189,101,96,0.949999988079071
55,0013,1,to ,502,1180,51,95,0.9900000095367432
56,0013,1,IR,638,1174,35,95,0.8500000238418579
57,0013,1,. ,700,1171,27,95,0.6200000047683716
58,0013,1,ha,861,1164,156,95,0.38999998569488525
59,0013,1,. ,1104,1152,27,95,0.6600000262260437
60,0013,1,to ,1690,756,53,96,0.9900000095367432
61,0013,1,the ,1781,750,68,96,0.9900000095367432
62,0013,1,instruction ,1914,741,237,96,0.9900000095367432
63,0013,1,to ,2238,721,51,95,0.9900000095367432
64,0013,1,be ,2310,717,69,95,0.9900000095367432
65,0013,1,and ,1702,873,58,82,0.5799999833106995
66,0013,1,its ,1845,863,58,82,0.8100000023841858
67,0013,1,address ,1973,853,190,82,0.9700000286102295
68,0013,1,is ,2218,835,44,81,0.9900000095367432
69,0013,1,It,1664,981,37,103,0.6899999976158142
70,0013,1,',1698,979,29,102,0.9599999785423279
71,0013,1,s ,1709,979,29,102,0.46000000834465027
72,0013,1,data ,1780,973,144,103,0.8199999928474426
73,0013,1,to ,1981,958,57,103,0.699999988079071
74,0013,1,MDR,2085,950,133,102,0.6600000262260437
75,0013,1,. ,2238,939,29,102,0.3400000035762787
76,0013,1,Then ,2317,932,99,103,0.8799999952316284
77,0013,1,the ,1286,1488,85,99,0.9900000095367432
78,0013,1,address ,1485,1474,185,100,0.9900000095367432
79,0013,1,of ,1735,1459,55,99,0.9900000095367432
80,0013,1,current ,1858,1450,205,100,0.9900000095367432
81,0013,1,instruction ,2118,1433,279,101,0.9900000095367432
82,0013,1,address ,1215,1736,190,117,0.9300000071525574
83,0013,1,register ,1445,1719,202,118,0.8999999761581421
84,0013,1,in ,1733,1700,44,116,0.9300000071525574
85,0013,1,then ,1823,1694,123,117,0.9599999785423279
86,0013,1,transfered ,2022,1679,277,118,0.7799999713897705
87,0013,1,to ,2368,1656,44,116,0.9599999785423279
88,0013,1,Instruction ,124,1412,254,108,0.8399999737739563
89,0013,1,Registen ,476,1398,214,109,0.8999999761581421
90,0013,1,1,166,1560,29,99,0.6299999952316284
91,0013,1,. ,186,1559,29,99,0.2199999988079071
92,0013,1,Instruction ,348,1547,243,100,0.9200000166893005
93,0013,1,register ,687,1525,195,101,0.9900000095367432
94,0013,1,holds ,1000,1505,145,100,0.9900000095367432
95,0013,1,- ,-27,1694,34,117,0.9800000190734863
96,0013,1,his ,49,1690,117,117,0.7300000190734863
97,0013,1,being ,252,1678,142,117,0.9200000166893005
98,0013,1,executed,510,1663,238,118,0.949999988079071
99,0013,1,: ,751,1650,34,117,0.5600000023841858
100,0013,1,o ,55,1817,34,116,0.23000000417232513
101,0013,1,the ,168,1809,100,116,0.6899999976158142
102,0013,1,data ,315,1799,120,117,0.8700000047683716
103,0013,1,stored ,545,1783,153,117,0.8399999737739563
104,0013,1,in ,780,1766,43,117,0.9900000095367432
105,0013,1,memory ,884,1759,209,117,0.7599999904632568
106,0013,1,the ,116,1944,74,105,0.9900000095367432
107,0013,1,IR ,305,1933,35,103,0.550000011920929
108,0013,1,for ,438,1925,58,103,0.9100000262260437
109,0013,1,execution,578,1916,235,105,0.9399999976158142
110,0013,1,. ,848,1901,30,103,0.7300000190734863
111,0013,1,PE ,139,2090,60,80,0.8999999761581421
112,0013,1,pornkt ,261,2076,138,81,0.46000000834465027
113,0013,1,Its ,486,2052,68,81,0.6000000238418579
114,0013,1,Allthess ,647,2034,225,81,0.4699999988079071
115,0013,1,PC ,138,2192,76,70,0.9200000166893005
116,0013,1,points ,330,2177,123,71,0.9399999976158142
117,0013,1,the ,538,2161,69,70,0.9800000190734863
118,0013,1,the ,667,2151,98,69,0.9800000190734863
119,0013,1,address ,863,2135,172,71,0.9900000095367432
120,0013,1,in ,1133,2114,26,69,0.9900000095367432
121,0013,1,execution ,143,2317,283,81,0.800000011920929
122,0013,1,register ,1983,2047,236,70,0.9800000190734863
123,0013,1,for ,2289,2022,59,70,0.9700000286102295
124,0013,1,it ,1222,2107,38,69,0.9800000190734863
125,0013,1,to ,1361,2096,38,69,0.9900000095367432
126,0013,1,instruction ,1645,2073,262,71,0.9100000262260437
127,0013,1,the ,1473,2087,59,69,0.9900000095367432
128,0013,1,address ,1785,2674,172,96,0.9900000095367432
129,0013,1,of ,2033,2658,53,94,0.9900000095367432
130,0013,1,opee ,2168,2648,95,95,0.8700000047683716
131,0013,1,and ,2282,2641,81,94,0.8999999761581421
132,0013,1,addressing ,1830,2806,346,100,0.9599999785423279
133,0013,1,mode,2205,2780,185,100,0.9100000262260437
134,0013,1,. ,2404,2767,29,99,0.7900000214576721
135,0013,1,Addressing ,153,2631,266,96,0.9800000190734863
136,0013,1,Modes ,477,2612,202,95,0.9700000286102295
137,0013,1,The ,400,2772,54,95,0.9900000095367432
138,0013,1,different ,581,2759,211,95,0.9700000286102295
139,0013,1,ways ,888,2738,186,95,0.9900000095367432
140,0013,1,in ,1166,2718,35,94,0.9900000095367432
141,0013,1,which ,1256,2712,145,95,1.0
142,0013,1,the ,1535,2693,95,94,0.9900000095367432
143,0013,1,is ,122,2924,55,100,0.949999988079071
144,0013,1,specified ,252,2915,248,100,0.8999999761581421
145,0013,1,in ,631,2889,55,99,0.9900000095367432
146,0013,1,of ,754,2880,37,99,0.4099999964237213
147,0013,1,an ,886,2872,73,99,0.8999999761581421
148,0013,1,instruction ,1030,2861,274,100,0.7900000214576721
149,0013,1,is ,1443,2832,37,100,0.8500000238418579
150,0013,1,called ,1548,2825,169,100,0.9700000286102295
151,0013,1,There ,129,3051,147,118,0.9399999976158142
152,0013,1,are ,387,3041,101,118,0.9300000071525574
153,0013,1,various ,552,3035,217,118,0.9300000071525574
154,0013,1,types ,840,3024,138,118,0.9900000095367432
155,0013,1,of ,1001,3018,64,117,0.9900000095367432
156,0013,1,addressing ,1131,3013,283,117,0.9900000095367432
157,0013,1,mode ,1498,2999,174,117,0.75
158,0013,1,: ,1718,2990,34,117,0.20999999344348907
159,0013,1,1,144,3211,34,116,0.3100000023841858
160,0013,1,) ,168,3210,34,116,0.8100000023841858
161,0013,1,implied ,252,3205,207,117,0.9300000071525574
162,0013,1,Addressing ,558,3189,278,117,0.9300000071525574
163,0013,1,Mode ,910,3171,174,116,0.9700000286102295
164,0013,1,2,116,3356,32,109,0.9900000095367432
165,0013,1,) ,160,3356,32,109,0.9900000095367432
166,0013,1,Immediate ,266,3354,287,110,0.8299999833106995
167,0013,1,Addressing ,668,3348,296,110,0.9800000190734863
168,0013,1,Mode ,1056,3344,172,109,0.9700000286102295
169,0013,2,ddressing ,549,740,271,70,0.9599999785423279
170,0013,2,Mode ,875,770,143,70,0.9900000095367432
171,0013,2,4,131,309,37,126,0.1599999964237213
172,0013,2,) ,170,309,37,126,0.9200000166893005
173,0013,2,Register ,255,309,261,126,0.9300000071525574
174,0013,2,Addressing ,604,309,324,126,0.9300000071525574
175,0013,2,Mode ,1018,309,169,126,0.9599999785423279
176,0013,2,14,67,453,91,124,0.3199999928474426
177,0013,2,),157,453,36,124,0.8600000143051147
178,0013,2,. ,195,453,36,124,0.20000000298023224
179,0013,2,Register ,285,453,216,124,0.8399999737739563
180,0013,2,Pindirect ,649,453,222,124,0.8100000023841858
181,0013,2,Addressing ,978,453,309,124,0.949999988079071
182,0013,2,Mode ,1333,453,181,124,0.9900000095367432
183,0013,2,Post ,1590,453,201,124,0.1899999976158142
184,0013,2,ales ,1893,453,140,124,0.15000000596046448
185,0013,2,en ,2061,453,67,124,0.05999999865889549
186,0013,2,5,106,597,36,124,0.7900000214576721
187,0013,2,) ,132,597,36,124,0.949999988079071
188,0013,2,Auto ,278,597,109,124,0.9700000286102295
189,0013,2,Increment ,450,597,325,124,0.8799999952316284
190,0013,2,I ,862,597,36,124,0.20999999344348907
191,0013,2,decrement ,932,597,310,124,0.8700000047683716
192,0013,2,addressing ,1318,597,327,124,0.8399999737739563
193,0013,2,Mode ,1724,597,185,124,0.949999988079071
194,0013,2,6,100,750,23,81,0.07000000029802322
195,0013,2,) ,124,751,23,81,0.07999999821186066
196,0013,2,Direct ,248,754,156,82,0.6299999952316284
197,0013,2,Addressing ,505,762,312,82,0.9700000286102295
198,0013,2,Moderni ,880,774,548,82,0.5699999928474426
199,0013,2,7,97,882,27,94,0.9200000166893005
200,0013,2,) ,116,883,27,94,0.9700000286102295
201,0013,2,Indirect ,220,886,281,96,0.6499999761581421
202,0013,2,Addressing ,613,904,299,95,0.9200000166893005
203,0013,2,Model ,1004,920,291,95,0.7900000214576721
204,0013,2,o ,1445,939,17,94,0.07000000029802322
205,0013,2,8,73,1029,29,102,0.9700000286102295
206,0013,2,) ,105,1030,29,102,0.9800000190734863
207,0013,2,Mdexed ,218,1032,251,103,0.7300000190734863
208,0013,2,Addressing ,580,1040,326,103,0.8999999761581421
209,0013,2,Modeling ,988,1050,445,103,0.5099999904632568
210,0013,2,procesi ,1521,1061,361,104,0.07999999821186066
211,0013,2,Buse ,238,1177,125,108,0.9700000286102295
212,0013,2,register ,499,1177,218,108,0.9800000190734863
213,0013,2,Addressing ,810,1177,305,108,0.9800000190734863
214,0013,2,Mode ,1206,1177,185,108,0.9200000166893005
215,0013,2,ro,93,1322,27,132,0.05000000074505806
216,0013,2,) ,120,1323,38,132,0.6000000238418579
217,0013,2,implicit ,235,1324,227,132,0.7599999904632568
218,0013,2,Addressing ,575,1327,300,133,0.8600000143051147
219,0013,2,Mode ,956,1331,158,133,0.949999988079071
220,0013,2,ll ,1676,841,23,69,0.49000000953674316
221,0013,2,eri ,1954,866,58,70,0.12999999523162842
222,0013,2,Indenced ,236,1532,224,81,0.9200000166893005
223,0013,2,Addressing ,593,1542,230,80,0.9900000095367432
224,0013,2,Mode ,919,1550,125,81,0.9900000095367432
225,0013,2,-,79,1723,23,81,0.9100000262260437
226,0013,2,> ,100,1723,23,81,0.7699999809265137
227,0013,2,is ,1310,1723,29,81,0.5299999713897705
228,0013,2,in ,1692,1723,44,81,0.949999988079071
229,0013,2,memory ,1796,1723,220,81,0.9800000190734863
230,0013,2,of ,2071,1723,74,81,0.6499999761581421
231,0013,2,indesi ,2175,1723,157,81,0.8199999928474426
232,0013,2,Inside ,207,1723,158,81,0.800000011920929
233,0013,2,Index ,216,1861,125,96,0.8299999833106995
234,0013,2,stored ,1440,1723,156,81,0.9399999976158142
235,0013,2,registes,1406,1850,193,95,0.9599999785423279
236,0013,2,. ,1622,1848,27,95,0.8999999761581421
237,0013,2,» ,76,1863,27,95,0.20999999344348907
238,0013,2,A ,38,2018,29,102,0.23000000417232513
239,0013,2,the ,482,1723,80,81,0.9399999976158142
240,0013,2,register ,666,1723,213,81,0.8999999761581421
241,0013,2,address ,991,1723,201,81,0.9399999976158142
242,0013,2,is ,432,1859,53,95,0.949999988079071
243,0013,2,stored ,580,1858,136,95,0.9900000095367432
244,0013,2,in ,888,1855,35,95,1.0
245,0013,2,the ,945,1854,82,96,0.9900000095367432
246,0013,2,index ,1157,1852,121,96,0.9700000286102295
247,0013,2,300 ,414,1997,88,103,0.8799999952316284
248,0013,2,D ,557,1991,29,102,0.3499999940395355
249,0013,2,Index ,511,2151,115,80,0.7900000214576721
250,0013,2,3 ,834,2151,23,80,0.5099999904632568
251,0013,2,address,1842,2464,213,82,0.9900000095367432
252,0013,2,. ,2082,2456,23,81,0.8899999856948853
253,0013,2,Base ,107,2346,108,117,0.9900000095367432
254,0013,2,register ,348,2341,197,118,0.9900000095367432
255,0013,2,Addressing ,650,2335,278,118,0.9900000095367432
256,0013,2,Mode ,1024,2327,152,118,0.9800000190734863
257,0013,2,- ,66,2529,23,81,0.8100000023841858
258,0013,2,Address ,247,2522,169,82,0.9700000286102295
259,0013,2,of ,497,2513,31,82,0.9700000286102295
260,0013,2,register ,616,2509,192,81,0.9900000095367432
261,0013,2,is ,947,2497,31,81,0.9900000095367432
262,0013,2,stored ,1055,2493,166,81,0.9800000190734863
263,0013,2,in ,1345,2483,46,81,1.0
264,0013,2,the ,1472,2478,69,81,1.0
265,0013,2,base ,1612,2472,139,83,0.9800000190734863
266,0013,2,» ,82,2653,23,81,0.15000000596046448
267,0013,2,90,214,2649,46,81,0.4300000071525574
268,0013,2,", ",263,2647,23,81,0.800000011920929
269,0013,2,eary ,388,2643,81,82,0.7699999809265137
270,0013,2,to ,539,2638,60,81,0.8399999737739563
271,0013,2,and ,665,2635,93,81,0.949999988079071
272,0013,2,tast ,826,2629,98,82,0.9599999785423279
273,0013,2,to ,1058,2622,46,82,0.8799999952316284
274,0013,2,access,1240,2617,162,81,0.9800000190734863
275,0013,2,. ,1418,2611,23,81,0.9100000262260437
276,0013,2,What ,1552,2607,137,81,0.3799999952316284
277,0013,2,900 ,351,2778,84,117,0.6700000166893005
278,0013,2,x,592,2771,34,116,0.18000000715255737
279,0013,2,] ,675,2768,34,116,0.9300000071525574
280,0013,2,300 ,973,2759,83,117,0.8500000238418579
281,0013,2,- ,1100,2756,34,116,0.3100000023841858
282,0013,2,Base ,1214,2752,136,117,0.8899999856948853
283,0013,2,address,1454,2744,243,117,0.949999988079071
284,0013,2,. ,1700,2737,34,116,0.8799999952316284
285,0013,3,Add ,192,350,113,99,0.9399999976158142
286,0013,3,(,374,350,29,99,0.8899999856948853
287,0013,3,R3,412,350,73,99,0.6499999761581421
288,0013,3,),474,350,29,99,0.9800000190734863
289,0013,3,", ",554,350,29,99,0.800000011920929
290,0013,3,RO ,602,350,73,99,0.9100000262260437
291,0013,3,AGCE ,218,537,105,82,0.8600000143051147
292,0013,3,Acct ,500,532,82,81,0.7300000190734863
293,0013,3,RO ,600,529,118,82,0.6800000071525574
294,0013,3,. ,738,527,23,81,0.3100000023841858
295,0013,3,ACC ,669,686,40,70,0.8199999928474426
296,0013,3,+ ,776,677,20,69,0.8700000047683716
297,0013,3,R3 ,821,672,63,69,0.9300000071525574
298,0013,3,ACC ,221,731,59,70,0.7099999785423279
299,0013,3,Acca ,404,712,100,70,0.8100000023841858
300,0013,3,of ,1071,917,60,82,0.9599999785423279
301,0013,3,adding ,1246,911,172,81,0.9900000095367432
302,0013,3,R3 ,1543,900,74,81,0.9399999976158142
303,0013,3,eu ,1672,894,46,81,0.6000000238418579
304,0013,3,RO,1751,890,60,81,0.7900000214576721
305,0013,3,. ,1819,888,23,81,0.5
306,0013,3,ce ,216,826,163,80,0.6499999761581421
307,0013,3,c ,205,953,23,81,0.5600000023841858
308,0013,3,is ,431,944,29,81,0.8799999952316284
309,0013,3,Single ,175,1078,145,118,0.8399999737739563
310,0013,3,Blues ,406,1070,91,118,0.7900000214576721
311,0013,3,Acc ,541,818,58,81,0.7900000214576721
312,0013,3,the ,562,939,58,81,0.9399999976158142
313,0013,3,resultant ,726,931,221,82,0.9700000286102295
314,0013,3,Borganizatien,595,1062,361,118,0.7599999904632568
315,0013,3,. ,988,1048,34,117,0.7900000214576721
316,0013,3,- ,57,1083,34,117,0.2800000011920929
317,0013,3,", ",634,1394,27,94,0.6899999976158142
318,0013,3,RO ,700,1391,103,95,0.949999988079071
319,0013,3,out ,829,1388,67,95,0.949999988079071
320,0013,3,llariable ,632,1552,212,96,0.8999999761581421
321,0013,3,Add ,1092,1382,107,94,0.9300000071525574
322,0013,3,", ",1270,1377,27,94,0.7099999785423279
323,0013,3,Resin,1358,1375,143,94,0.9200000166893005
324,0013,3,. ,1508,1371,27,94,0.8700000047683716
325,0013,3,(,1078,1534,27,95,0.9800000190734863
326,0013,3,out,1112,1533,68,95,0.9200000166893005
327,0013,3,) ,1193,1529,27,95,0.949999988079071
328,0013,3,that ,1313,1524,107,96,0.9800000190734863
329,0013,3,is ,1492,1517,53,95,0.9900000095367432
330,0013,3,gren ,1662,1509,132,96,0.8799999952316284
331,0013,3,is ,946,1539,51,95,0.9599999785423279
332,0013,3,to ,1905,1500,51,95,0.949999988079071
333,0013,3,the ,2001,1496,80,95,0.9800000190734863
334,0013,3,addrell ,2179,1488,209,96,0.949999988079071
335,0013,3,Rs ,251,1269,93,100,0.6399999856948853
336,0013,3,out ,361,1269,88,100,0.7699999809265137
337,0013,3,Po ,248,1403,85,95,0.5400000214576721
338,0013,3,R3 ,366,1401,69,94,0.550000011920929
339,0013,3,out ,454,1398,81,95,0.9100000262260437
340,0013,3,- ,52,1576,27,95,0.4699999988079071
341,0013,3,Here ,187,1570,111,96,0.8799999952316284
342,0013,3,R3 ,463,1559,69,96,0.7300000190734863
343,0013,3,a ,44,1734,27,94,0.5799999833106995
344,0013,3,single ,145,1726,130,95,0.949999988079071
345,0013,3,bus,321,1715,121,95,0.9100000262260437
346,0013,3,. ,465,1707,27,94,0.9200000166893005
347,0013,3,Next ,149,1853,120,81,0.9900000095367432
348,0013,3,variable ,346,1838,218,82,0.9399999976158142
349,0013,3,Add ,180,1976,71,81,0.9900000095367432
350,0013,3,operathon ,368,1961,221,83,0.9300000071525574
351,0013,3,Res ,135,2098,79,79,0.9399999976158142
352,0013,3,. ,273,2098,23,79,0.75
353,0013,3,This ,134,2220,84,73,0.9900000095367432
354,0013,3,Res ,324,2206,39,73,0.8999999761581421
355,0013,3,t ,526,2192,11,72,0.7599999904632568
356,0013,3,o ,569,2188,7,72,0.46000000834465027
357,0013,3,given ,1227,1776,88,81,0.9900000095367432
358,0013,3,to ,1395,1764,46,81,0.9900000095367432
359,0013,3,the ,1510,1756,80,82,0.9900000095367432
360,0013,3,bus,1643,1747,128,81,0.9900000095367432
361,0013,3,. ,1803,1737,23,80,0.6800000071525574
362,0013,3,. ,1193,1903,23,81,0.7699999809265137
363,0013,3,The ,1321,1893,58,81,0.9100000262260437
364,0013,3,resultant ,1480,1882,265,82,0.9599999785423279
365,0013,3,is ,1850,1855,44,81,0.7200000286102295
366,0013,3,Ro ,694,1814,73,81,0.949999988079071
367,0013,3,is ,833,1805,74,80,0.9399999976158142
368,0013,3,also ,1006,1792,83,80,0.949999988079071
369,0013,3,is ,711,1938,46,81,0.9200000166893005
370,0013,3,performed ,879,1925,241,81,0.9700000286102295
371,0013,3,stored ,1989,1845,135,82,0.8100000023841858
372,0013,3,in ,2197,1830,29,81,0.9900000095367432
373,0013,3,to ,1400,2126,40,72,0.949999988079071
374,0013,3,register,1561,2114,217,73,0.9900000095367432
375,0013,3,. ,1800,2096,20,72,0.9599999785423279
376,0013,3,thon ,988,2157,94,73,0.6299999952316284
377,0013,3,bus ,1143,2145,133,73,0.8500000238418579
378,0013,3,given ,723,2176,128,74,0.7599999904632568
379,0013,3,bytel ,2236,2582,114,81,0.8999999761581421
380,0013,3,There ,2039,2594,105,80,0.9399999976158142
381,0013,3,by ,2065,2707,76,82,0.9900000095367432
382,0013,3,te ,2163,2700,46,82,0.949999988079071
383,0013,3,Byte ,179,2547,110,94,0.8899999856948853
384,0013,3,Addressable ,429,2532,310,96,0.9700000286102295
385,0013,3,Memory ,791,2512,240,95,0.8399999737739563
386,0013,3,- ,135,2707,23,80,0.25999999046325684
387,0013,3,8 ,217,2702,23,80,0.8999999761581421
388,0013,3,8 ,315,2696,23,80,0.47999998927116394
389,0013,3,bits ,388,2692,104,81,0.9300000071525574
390,0013,3,are ,594,2680,70,80,0.9800000190734863
391,0013,3,be ,706,2674,60,80,0.9900000095367432
392,0013,3,word ,787,2669,151,81,0.9900000095367432
393,0013,3,are ,1105,2649,58,81,0.9900000095367432
394,0013,3,equal ,1262,2641,150,81,0.9800000190734863
395,0013,3,to ,1503,2625,46,81,0.9900000095367432
396,0013,3,1 ,1714,2613,23,80,0.9900000095367432
397,0013,3,byte,1748,2611,103,81,0.9900000095367432
398,0013,3,. ,1887,2603,23,80,0.8700000047683716
399,0013,3,are ,57,2845,70,83,0.9900000095367432
400,0013,3,stored ,211,2834,129,83,0.9900000095367432
401,0013,3,in ,475,2816,29,82,1.0
402,0013,3,specific ,680,2802,197,83,0.9900000095367432
403,0013,3,memories,938,2784,249,83,0.9399999976158142
404,0013,3,. ,1215,2766,23,82,0.9100000262260437
405,0013,3,By ,1364,2755,62,83,0.699999988079071
406,0013,3,This ,1489,2746,72,83,0.9100000262260437
407,0013,3,In ,1685,2733,47,82,0.41999998688697815
408,0013,3,called ,1815,2724,148,82,0.9100000262260437
409,0013,3,addressable ,100,2956,298,97,0.9800000190734863
410,0013,3,memory,534,2935,223,95,0.9800000190734863
411,0013,3,. ,795,2921,27,95,0.7900000214576721
412,0013,3,There ,90,3089,131,118,0.8100000023841858
413,0013,3,are ,275,3079,99,117,0.9599999785423279
414,0013,3,a ,448,3069,34,117,0.27000001072883606
415,0013,3,type ,573,3061,119,118,0.8399999737739563
416,0013,3,of ,758,3051,64,117,0.9100000262260437
417,0013,3,byte ,888,3042,117,118,0.8999999761581421
418,0013,3,addressable ,1086,3031,368,118,0.9900000095367432
419,0013,3,memory,1565,3003,223,118,0.9800000190734863
420,0013,3,. ,1813,2989,34,117,0.949999988079071
421,0013,3,- ,153,3226,26,91,0.7300000190734863
422,0013,3,Big ,234,3222,92,92,0.9599999785423279
423,0013,3,- ,357,3215,26,91,0.8799999952316284
424,0013,3,Endian ,424,3211,180,93,0.949999988079071
425,0013,3,byte ,662,3199,143,91,0.8600000143051147
426,0013,3,assignment ,928,3184,283,92,0.9300000071525574
427,0013,3,- ,150,3326,27,95,0.949999988079071
428,0013,3,Little ,232,3324,122,95,0.9700000286102295
429,0013,3,- ,400,3318,27,95,0.5600000023841858
430,0013,3,Endian ,497,3315,182,95,0.949999988079071
431,0013,3,Byte ,821,3304,123,95,0.9300000071525574
432,0013,3,assignment ,1005,3298,287,96,0.9700000286102295
433,0013,4,Big ,246,313,75,139,0.7799999713897705
434,0013,4,- ,359,310,41,139,0.9200000166893005
435,0013,4,Endi ,424,308,123,140,0.9399999976158142
436,0013,4,an ,545,305,77,139,0.8299999833106995
437,0013,4,Byte ,734,300,123,140,0.8299999833106995
438,0013,4,Assignment ,917,296,278,140,0.9599999785423279
439,0013,4,il ,354,585,73,101,0.7799999713897705
440,0013,4,a ,468,585,29,101,0.9300000071525574
441,0013,4,374 ,547,585,201,101,0.5299999713897705
442,0013,4,81 ,330,716,89,69,0.5799999833106995
443,0013,4,7 ,459,714,20,69,0.8999999761581421
444,0013,4,/ ,508,713,20,69,0.05000000074505806
445,0013,4,6 ,578,712,20,69,0.6100000143051147
446,0013,4,5 ,704,709,20,69,0.6899999976158142
447,0013,4,Little ,148,1251,118,109,0.7900000214576721
448,0013,4,endiran ,349,1247,234,108,0.7300000190734863
449,0013,4,Byte ,679,1240,115,108,0.9100000262260437
450,0013,4,Assignment ,855,1235,317,109,0.9100000262260437
451,0013,4,7 ,736,1500,4,48,0.12999999523162842
452,0013,4,11213 ,396,1601,327,74,0.30000001192092896
453,0013,4,. ,508,1894,1,8,0.25
454,0013,4,Condition ,107,2300,242,125,0.8500000238418579
455,0013,4,codes ,441,2300,124,125,0.5799999833106995
456,0013,4,the ,1792,2382,73,73,0.9800000190734863
457,0013,4,program ,1971,2370,193,73,0.9800000190734863
458,0013,4,conditioning ,1363,2410,323,73,0.9100000262260437
459,0013,4,wed ,907,2441,113,73,0.9399999976158142
460,0013,4,non ,1171,2423,62,72,0.5699999928474426
461,0013,4,Condition ,259,2484,177,73,0.949999988079071
462,0013,4,codee ,552,2464,113,73,0.800000011920929
463,0013,4,are ,781,2449,52,73,0.8999999761581421
464,0013,4,instructions ,97,2626,264,81,0.9700000286102295
465,0013,4,.,462,2693,23,81,0.36000001430511475
466,0013,4,das,411,2696,45,82,0.49000000953674316
467,0013,4,طع ,378,2699,29,81,0.6700000166893005
468,0013,4,سهل ,300,2706,70,82,0.5699999928474426
469,0013,4,لحمهفيفحما ,63,2724,205,84,0.7599999904632568
