,regno,page,word,x,y,w,h,conf
46,0011,1,the ,1968,1328,99,118,0.9599999785423279
47,0011,1,address ,2157,1320,265,118,0.949999988079071
48,0011,1,Whent ,128,1605,200,80,0.8399999737739563
49,0011,1,expression ,476,1583,368,82,0.9700000286102295
50,0011,1,y ,995,1553,23,80,0.5799999833106995
51,0011,1,encececked,1149,1544,408,81,0.8399999737739563
52,0011,1,. ,1568,1519,23,80,0.9300000071525574
53,0011,1,it ,1713,1511,29,80,0.8299999833106995
54,0011,1,aids ,1886,1501,160,80,0.8799999952316284
55,0011,1,MAR ,2145,1485,139,81,0.9200000166893005
56,0011,1,for ,171,1700,58,81,0.9599999785423279
57,0011,1,aluees ,376,1692,176,82,0.7099999785423279
58,0011,1,to ,634,1683,46,80,0.9300000071525574
59,0011,1,memory ,773,1677,253,82,0.9300000071525574
60,0011,1,while ,1149,1664,197,81,0.9200000166893005
61,0011,1,exemtion ,1464,1652,374,81,0.8500000238418579
62,0011,1,ne ,1909,1636,103,81,0.3499999940395355
63,0011,1,Byte ,100,1881,142,122,0.9800000190734863
64,0011,1,adelgeseable ,316,1878,437,123,0.8100000023841858
65,0011,1,memory ,835,1871,322,123,0.9100000262260437
66,0011,1,O ,-21,2049,27,95,0.3199999928474426
67,0011,1,in ,368,2038,35,96,0.6800000071525574
68,0011,1,Computee ,627,2031,270,96,0.9300000071525574
69,0011,1,Organization ,1028,2020,438,96,0.9300000071525574
70,0011,1,memory ,1595,2005,284,96,0.9399999976158142
71,0011,1,arranges ,2043,1993,326,96,0.8299999833106995
72,0011,1,as ,53,2190,69,94,0.9900000095367432
73,0011,1,words ,254,2182,275,95,0.9900000095367432
74,0011,1,each ,688,2163,134,95,0.9100000262260437
75,0011,1,word ,957,2153,191,95,0.9700000286102295
76,0011,1,is ,1252,2141,69,94,0.9599999785423279
77,0011,1,addęered ,1433,2133,359,96,0.8600000143051147
78,0011,1,by ,1909,2115,87,94,0.9200000166893005
79,0011,1,bytes,2130,2105,185,95,0.7400000095367432
80,0011,1,. ,2318,2097,27,94,0.8799999952316284
81,0011,1,the ,75,2323,82,95,0.8700000047683716
82,0011,1,addrers ,241,2314,260,96,0.8199999928474426
83,0011,1,of ,617,2296,71,94,0.9300000071525574
84,0011,1,memory ,796,2286,256,95,0.9300000071525574
85,0011,1,can ,1177,2265,81,95,0.9900000095367432
86,0011,1,take ,1359,2256,138,95,0.9900000095367432
87,0011,1,values ,1621,2242,222,95,0.9900000095367432
88,0011,1,in ,1976,2224,37,94,0.9900000095367432
89,0011,1,bekween ,2105,2216,333,96,0.8299999833106995
90,0011,1,o ,110,2441,26,91,0.5199999809265137
91,0011,1,and ,279,2436,104,92,0.9200000166893005
92,0011,1,anal,550,2430,201,92,0.6899999976158142
93,0011,1,. ,760,2426,26,91,0.6800000071525574
94,0011,1,on ,571,2403,51,92,0.7699999809265137
95,0011,1,In ,911,2423,51,91,0.6299999952316284
96,0011,1,in ,919,2397,33,91,0.699999988079071
97,0011,1,a ,1095,2418,26,91,0.9399999976158142
98,0011,1,a ,1099,2394,26,91,0.9200000166893005
99,0011,1,132,1185,2391,130,92,0.7300000190734863
100,0011,1,-,1359,2389,26,91,0.9399999976158142
101,0011,1,bit ,1394,2388,91,92,0.9200000166893005
102,0011,1,Syetem ,1635,2384,202,91,0.8899999856948853
103,0011,1,memory ,1981,2377,277,92,0.8100000023841858
104,0011,1,take ,135,2572,140,84,0.9800000190734863
105,0011,1,values ,300,2566,241,84,0.9599999785423279
106,0011,1,o,709,2551,24,83,0.8600000143051147
107,0011,1,",",751,2549,24,83,0.5799999833106995
108,0011,1,4,818,2547,24,83,0.8799999952316284
109,0011,1,",",876,2545,24,83,0.7099999785423279
110,0011,1,8,927,2543,24,83,0.9399999976158142
111,0011,1,", ",994,2540,24,83,0.7200000286102295
112,0011,1,anan,1044,2538,195,84,0.6499999761581421
113,0011,1,. ,1288,2529,24,83,0.6000000238418579
114,0011,1,And ,1424,2524,82,83,0.9700000286102295
115,0011,1,in ,1592,2518,46,83,0.6399999856948853
116,0011,1,a ,1717,2513,24,83,0.949999988079071
117,0011,1,64 ,1841,2508,60,83,0.8100000023841858
118,0011,1,-,1986,2503,24,83,0.9599999785423279
119,0011,1,bit ,2014,2502,83,84,0.949999988079071
120,0011,1,system ,2242,2493,175,84,0.8999999761581421
121,0011,1,memory ,92,2695,242,96,0.949999988079071
122,0011,1,tekee ,439,2685,148,95,0.699999988079071
123,0011,1,valec ,724,2676,171,95,0.6100000143051147
124,0011,1,6,1067,2666,27,95,0.38999998569488525
125,0011,1,", ",1124,2664,27,95,0.9100000262260437
126,0011,1,8,1172,2662,27,95,0.699999988079071
127,0011,1,", ",1229,2661,27,95,0.9599999785423279
128,0011,1,16,1321,2658,35,95,0.9599999785423279
129,0011,1,",",1393,2656,27,95,0.9200000166893005
130,0011,1,.,1450,2654,27,95,0.4099999964237213
131,0011,1,.,1546,2651,27,95,0.4300000071525574
132,0011,1,. ,1613,2649,27,95,0.7300000190734863
133,0011,1,Wordl ,1855,2641,221,96,0.8100000023841858
134,0011,1,length ,2171,2631,193,96,0.9900000095367432
135,0011,1,can ,99,2786,120,140,0.9900000095367432
136,0011,1,vary ,290,2786,223,140,0.9700000286102295
137,0011,1,according ,598,2786,340,140,0.9599999785423279
138,0011,1,to ,1029,2786,79,140,1.0
139,0011,1,e ,914,2785,20,69,0.28999999165534973
140,0011,1,o ,1068,2783,20,69,0.3799999952316284
141,0011,1,rvotes ,1177,2781,228,70,0.5400000214576721
142,0011,1,ov,1453,2778,76,70,0.23999999463558197
143,0011,1,", ",1544,2777,20,69,0.7900000214576721
144,0011,1,Big ,129,3012,92,92,0.9100000262260437
145,0011,1,-,298,3007,26,92,0.47999998927116394
146,0011,1,endian ,352,3005,276,93,0.7599999904632568
147,0011,1,1,322,3121,27,95,0.3700000047683716
148,0011,1,. ,341,3121,27,95,0.25999999046325684
149,0011,1,In ,471,3117,35,95,0.7900000214576721
150,0011,1,this ,643,3112,120,96,0.949999988079071
151,0011,1,type ,870,3107,133,95,0.9800000190734863
152,0011,1,of ,1100,3101,53,95,0.8299999833106995
153,0011,1,assignement ,1240,3097,511,96,0.9399999976158142
154,0011,1,Motors ,1899,3080,294,96,0.7099999785423279
155,0011,1,heast ,98,3252,168,70,0.9399999976158142
156,0011,1,significant ,366,3243,338,70,0.8700000047683716
157,0011,1,bet ,792,3229,79,69,0.9399999976158142
158,0011,1,is ,987,3223,36,69,0.9399999976158142
159,0011,1,filled ,1133,3218,154,70,0.9700000286102295
160,0011,1,with ,1378,3210,139,70,1.0
161,0011,1,low ,1672,3200,78,70,0.9900000095367432
162,0011,1,valuee ,1875,3193,277,71,0.949999988079071
163,0011,2,yhe ,854,299,218,84,0.5400000214576721
164,0011,2,56 ,1092,299,249,84,0.7099999785423279
165,0011,2,- ,920,680,-1,-4,0.10000000149011612
166,0011,2,R,1105,1236,9,34,0.5699999928474426
167,0011,2,-,1143,1235,9,34,0.8199999928474426
168,0011,2,1 ,1168,1234,9,34,0.8999999761581421
169,0011,2,R ,1238,1231,9,34,0.5799999833106995
170,0011,2,Kall ,1352,1227,72,34,0.6899999976158142
171,0011,2,+,1151,1264,11,40,0.800000011920929
172,0011,2,12 ,1174,1263,66,41,0.8100000023841858
173,0011,2,+,1286,1262,11,40,0.9100000262260437
174,0011,2,22,1296,1261,52,41,0.8199999928474426
175,0011,2,+,1380,1260,11,40,0.9200000166893005
176,0011,2,3 ,1397,1260,11,40,0.6100000143051147
177,0011,2,- ,540,1411,23,80,0.49000000953674316
178,0011,2,Big,863,1402,104,80,0.8700000047683716
179,0011,2,-,1007,1398,23,80,0.7900000214576721
180,0011,2,endian ,1067,1396,203,81,0.8700000047683716
181,0011,2,erat ,1523,1385,164,80,0.41999998688697815
182,0011,2,/ ,115,1630,20,69,0.38999998569488525
183,0011,2,Mittle ,212,1631,151,69,0.7900000214576721
184,0011,2,endlicin ,461,1634,236,70,0.6899999976158142
185,0011,2,pute ,877,1640,179,70,0.17000000178813934
186,0011,2,rea ,1146,1644,174,70,0.07999999821186066
187,0011,2,d ,1518,1650,16,69,0.12999999523162842
188,0011,2,- ,114,1781,20,69,0.4399999976158142
189,0011,2,in ,326,1779,38,69,0.8700000047683716
190,0011,2,this ,494,1778,118,70,0.9599999785423279
191,0011,2,type ,760,1776,127,70,0.9599999785423279
192,0011,2,of ,991,1775,38,69,0.8600000143051147
193,0011,2,cressignment ,1168,1773,352,70,0.8899999856948853
194,0011,2,bit ,85,1924,82,82,0.9300000071525574
195,0011,2,is ,239,1918,46,81,0.7799999713897705
196,0011,2,filled ,391,1912,134,82,0.9599999785423279
197,0011,2,with ,621,1903,138,82,0.9900000095367432
198,0011,2,high ,910,1893,107,81,0.8899999856948853
199,0011,2,value ,1090,1886,200,82,0.9300000071525574
200,0011,2,o ,1511,1871,14,81,0.7200000286102295
201,0011,2,la ,2000,1657,38,69,0.12999999523162842
202,0011,2,lecest ,1665,1769,146,70,0.9800000190734863
203,0011,2,significant ,1938,1767,398,70,0.8999999761581421
204,0011,2,sho ,1751,1861,150,82,0.8500000238418579
205,0011,2,ons ,1987,1852,139,82,0.33000001311302185
206,0011,2,hond ,0,2200,101,95,0.7900000214576721
207,0011,2,or ,520,2200,87,95,0.6100000143051147
208,0011,2,was ,730,2200,121,95,0.46000000834465027
209,0011,2,4,920,2200,27,95,0.7200000286102295
210,0011,2,. ,968,2200,27,95,0.699999988079071
211,0011,2,67 ,984,2212,126,76,0.5400000214576721
212,0011,2,6 ,1178,2212,22,76,0.9100000262260437
213,0011,2,5 ,1286,2212,22,76,0.7699999809265137
214,0011,2,4 ,1417,2212,22,76,0.5299999713897705
215,0011,2,2,972,3273,11,40,0.9900000095367432
216,0011,2,+,1017,3274,11,40,0.7799999713897705
217,0011,2,32 ,1036,3274,66,41,0.5099999904632568
218,0011,2,+,1127,3275,11,40,0.46000000834465027
219,0011,2,22,1135,3275,102,40,0.5799999833106995
220,0011,2,1 ,1275,3277,11,40,0.18000000715255737
221,0011,2,little ,1079,3372,135,72,0.9800000190734863
222,0011,2,endian ,1292,3372,244,72,0.9800000190734863
223,0011,3,Adeloressing ,130,181,437,118,0.8600000143051147
224,0011,3,Modes ,690,153,216,116,0.9399999976158142
225,0011,3,1 ,38,558,24,85,0.1899999976158142
226,0011,3,- ,-9,683,23,81,0.4099999964237213
227,0011,3,☺ ,116,393,34,117,0.6800000071525574
228,0011,3,Immediate ,165,391,484,118,0.9300000071525574
229,0011,3,Mode ,752,376,169,118,0.9599999785423279
230,0011,3,In ,390,537,47,86,0.8199999928474426
231,0011,3,this ,554,529,107,85,0.9599999785423279
232,0011,3,value ,776,516,210,86,0.9900000095367432
233,0011,3,is ,1103,497,47,85,0.9900000095367432
234,0011,3,needed,112,676,234,82,0.8600000143051147
235,0011,3,. ,384,660,23,81,0.9100000262260437
236,0011,3,I ,515,653,23,81,0.7400000095367432
237,0011,3,deals ,636,646,194,82,0.8899999856948853
238,0011,3,with ,936,628,149,83,0.9900000095367432
239,0011,3,given ,1288,487,144,86,0.9900000095367432
240,0011,3,explicatily ,1581,470,359,86,0.8299999833106995
241,0011,3,tohen ,2082,441,196,87,0.8999999761581421
242,0011,3,constants,1241,611,296,82,0.9700000286102295
243,0011,3,. ,1538,594,23,81,0.9399999976158142
244,0011,3,& ,1628,589,23,81,0.8500000238418579
245,0011,3,given ,1741,582,158,83,0.9100000262260437
246,0011,3,by ,1955,570,91,82,0.9900000095367432
247,0011,3,: ,1,776,27,95,0.1599999964237213
248,0011,3,egiz ,540,798,92,95,0.23000000417232513
249,0011,3,bo ,822,808,121,96,0.14000000059604645
250,0011,3,#,1037,818,27,95,0.8100000023841858
251,0011,3,100 ,1105,820,109,96,0.8799999952316284
252,0011,3,Ri ,1277,827,103,95,0.9599999785423279
253,0011,3,is ,1832,1102,60,81,0.9200000166893005
254,0011,3,given ,1992,1093,138,83,0.9800000190734863
255,0011,3,to ,2211,1084,89,81,0.9900000095367432
256,0011,3,concept ,1873,1216,264,95,0.8799999952316284
257,0011,3,of ,2217,1198,87,94,0.7200000286102295
258,0011,3,Registes ,190,1015,282,118,0.8999999761581421
259,0011,3,Mode ,598,1003,185,118,0.8700000047683716
260,0011,3,1 ,139,1184,23,81,0.20000000298023224
261,0011,3,In ,488,1167,29,82,0.8100000023841858
262,0011,3,this ,640,1160,102,81,0.9700000286102295
263,0011,3,value ,820,1151,235,82,0.949999988079071
264,0011,3,of ,1162,1134,58,82,0.9300000071525574
265,0011,3,a ,1343,1126,23,81,0.9900000095367432
266,0011,3,registee ,1457,1120,284,82,0.9200000166893005
267,0011,3,the ,138,1308,68,95,0.9800000190734863
268,0011,3,instruchon ,340,1298,354,95,0.9700000286102295
269,0011,3,by ,750,1276,87,95,0.9800000190734863
270,0011,3,auereiny ,964,1264,291,95,0.7699999809265137
271,0011,3,ete ,1361,1243,109,95,0.699999988079071
272,0011,3,name,1500,1236,219,94,0.949999988079071
273,0011,3,. ,1734,1224,27,94,0.8799999952316284
274,0011,3,Varicelele,152,1422,325,81,0.8500000238418579
275,0011,3,", ",526,1412,23,80,0.14000000059604645
276,0011,3,ests ,569,1517,120,87,0.38999998569488525
277,0011,3,ADD ,836,1566,177,69,0.9399999976158142
278,0011,3,Ro ,1163,1545,89,69,0.8700000047683716
279,0011,3,Ribe ,1328,1534,278,70,0.47999998927116394
280,0011,3,: ,1753,1506,20,69,0.05999999865889549
281,0011,3,» ,222,1755,23,80,0.09000000357627869
282,0011,3,Absolute ,240,1755,270,80,0.949999988079071
283,0011,3,Mode ,640,1755,172,80,0.9300000071525574
284,0011,3,1,452,1880,26,91,0.36000001430511475
285,0011,3,. ,470,1879,26,91,0.18000000715255737
286,0011,3,In ,639,1868,51,91,0.8199999928474426
287,0011,3,this ,797,1858,116,93,0.9399999976158142
288,0011,3,value ,1040,1844,170,92,0.9800000190734863
289,0011,3,of ,1354,1826,49,91,0.9200000166893005
290,0011,3,registes ,1526,1815,241,93,0.9200000166893005
291,0011,3,is ,1884,1795,49,91,0.8600000143051147
292,0011,3,given ,2081,1783,144,92,0.949999988079071
293,0011,3,to ,97,2034,58,81,0.9700000286102295
294,0011,3,the ,271,2022,80,82,0.9700000286102295
295,0011,3,instruction,468,2010,359,83,0.9399999976158142
296,0011,3,", ",842,1988,23,81,0.9700000286102295
297,0011,3,not ,957,1981,115,81,0.9700000286102295
298,0011,3,by ,1102,1972,103,81,0.9599999785423279
299,0011,3,loading ,1269,1962,248,82,0.9800000190734863
300,0011,3,directly ,1640,1940,304,82,0.8199999928474426
301,0011,3,but ,2032,1916,115,82,0.9599999785423279
302,0011,3,by ,2203,1906,118,81,0.9800000190734863
303,0011,3,neffering ,135,2143,280,103,0.8999999761581421
304,0011,3,memory ,552,2128,302,104,0.9300000071525574
305,0011,3,creetly ,988,2111,269,105,0.8600000143051147
306,0011,3,egis ,764,2267,96,117,0.30000001192092896
307,0011,3,Ano ,968,2265,133,116,0.30000001192092896
308,0011,3,(,1194,2262,34,116,0.9399999976158142
309,0011,3,Ro,1244,2261,64,116,0.800000011920929
310,0011,3,) ,1312,2261,34,116,0.5600000023841858
311,0011,3,Ri ,1428,2259,86,117,0.4099999964237213
312,0011,3,6 ,94,2480,26,91,0.49000000953674316
313,0011,3,Indirect ,231,2478,316,92,0.800000011920929
314,0011,3,Mode ,674,2472,187,92,0.9700000286102295
315,0011,3,- ,471,2603,23,81,0.14000000059604645
316,0011,3,In ,681,2591,29,81,0.800000011920929
317,0011,3,thic ,833,2581,114,82,0.8100000023841858
318,0011,3,value ,1113,2564,196,82,0.8399999737739563
319,0011,3,aucrecl ,1467,2543,331,82,0.7599999904632568
320,0011,3,to ,1930,2515,44,81,0.9200000166893005
321,0011,3,instreton ,2027,2509,352,82,0.8799999952316284
322,0011,3,by ,121,2774,69,95,0.9900000095367432
323,0011,3,indirection,271,2762,426,96,0.9700000286102295
324,0011,3,. ,726,2730,27,95,0.8999999761581421
325,0011,3,That ,872,2718,146,96,0.9800000190734863
326,0011,3,is ,1071,2704,53,96,0.8600000143051147
327,0011,3,points ,1263,2690,186,96,0.7900000214576721
328,0011,3,to ,1509,2672,69,95,0.9300000071525574
329,0011,3,any ,1675,2660,93,95,0.8100000023841858
330,0011,3,location ,1866,2646,254,95,0.9599999785423279
331,0011,3,and ,2249,2618,95,95,0.9800000190734863
332,0011,3,farury ,179,2900,185,96,0.6800000071525574
333,0011,3,value ,496,2879,176,95,0.9100000262260437
334,0011,3,from ,864,2854,161,95,0.9800000190734863
335,0011,3,there ,1118,2836,134,97,0.9700000286102295
336,0011,3,LADDIRER ,1630,2801,237,96,0.6899999976158142
337,0011,3,Iload ,2010,2779,110,44,0.9200000166893005
338,0011,3,B ,2189,2774,12,43,0.9599999785423279
339,0011,3,egi ,1379,2898,92,74,0.6600000262260437
340,0011,4,are ,233,641,116,48,0.8500000238418579
341,0011,4,© ,188,72,34,117,0.7699999809265137
342,0011,4,Inelene ,230,71,197,118,0.8299999833106995
343,0011,4,Mocha ,557,64,158,118,0.8100000023841858
344,0011,4,. ,459,228,23,81,0.9200000166893005
345,0011,4,The ,543,224,69,81,0.9700000286102295
346,0011,4,value ,689,218,208,82,0.9800000190734863
347,0011,4,cap ,994,205,68,81,0.7699999809265137
348,0011,4,to ,1128,199,60,81,0.9200000166893005
349,0011,4,ineknechon ,1324,190,425,83,0.7599999904632568
350,0011,4,is ,1861,168,46,81,0.8600000143051147
351,0011,4,loodeet ,2045,160,257,82,0.8999999761581421
352,0011,4,by ,34,358,106,144,0.9900000095367432
353,0011,4,means ,208,350,254,146,0.9900000095367432
354,0011,4,of ,563,336,81,144,0.949999988079071
355,0011,4,Inclening ,745,328,352,145,0.8700000047683716
356,0011,4,Ваш ,172,580,104,145,0.36000001430511475
357,0011,4,e ,302,578,42,144,0.25999999046325684
358,0011,4,on ,476,575,160,144,0.6000000238418579
359,0011,4,Inclex ,712,572,227,144,0.7200000286102295
360,0011,4,1 ,329,771,26,90,0.2199999988079071
361,0011,4,In ,622,763,49,90,0.75
362,0011,4,this ,795,758,110,90,0.9200000166893005
363,0011,4,indexing ,1043,750,328,92,0.9300000071525574
364,0011,4,a ,1475,738,26,90,0.6200000047683716
365,0011,4,done ,1586,734,179,92,0.8399999737739563
366,0011,4,only ,1904,725,148,91,0.949999988079071
367,0011,4,hy ,2139,720,98,90,0.7699999809265137
368,0011,4,gue ,2328,713,102,90,0.8799999952316284
369,0011,4,the ,29,883,100,118,0.9900000095367432
370,0011,4,bare ,261,878,135,117,0.8399999737739563
371,0011,4,og ,468,873,86,117,0.5899999737739563
372,0011,4,adelser ,657,868,299,117,0.7799999713897705
373,0011,4,of ,1062,859,66,117,0.8899999856948853
374,0011,4,the ,1217,855,99,118,0.8899999856948853
375,0011,4,locahon ,1398,850,249,118,0.9300000071525574
376,0011,4,and ,1747,842,132,118,0.9599999785423279
377,0011,4,accessing ,1996,836,351,118,0.8199999928474426
378,0011,4,from ,80,1021,146,96,0.9900000095367432
379,0011,4,there ,330,1013,135,96,0.9900000095367432
380,0011,4,all ,600,1005,82,96,0.9900000095367432
381,0011,4,other ,744,1001,176,95,0.9800000190734863
382,0011,4,valuee ,973,993,273,96,0.8999999761581421
383,0011,4,. ,1793,968,27,95,0.38999998569488525
384,0011,4,Ô ,45,1187,34,116,0.09000000357627869
385,0011,4,Bare ,126,1185,152,116,0.8700000047683716
386,0011,4,with ,439,1177,157,117,0.9700000286102295
387,0011,4,Indone ,743,1169,243,117,0.7900000214576721
388,0011,4,and ,1075,1162,116,116,0.9599999785423279
389,0011,4,offeet,1274,1156,207,117,0.9300000071525574
390,0011,4,. ,1496,1151,34,116,0.7099999785423279
391,0011,4,This ,599,1352,118,81,0.9900000095367432
392,0011,4,care ,853,1340,94,81,0.8999999761581421
393,0011,4,is ,1057,1331,44,80,0.9200000166893005
394,0011,4,mainly ,1160,1326,264,81,0.8500000238418579
395,0011,4,came ,1593,1307,176,80,0.8700000047683716
396,0011,4,in ,1815,1296,60,81,0.949999988079071
397,0011,4,branding ,1944,1291,441,82,0.8600000143051147
398,0011,4,while,49,1518,240,93,0.9800000190734863
399,0011,4,. ,316,1502,26,92,0.7699999809265137
400,0011,4,Inclerx ,442,1493,188,93,0.7699999809265137
401,0011,4,is ,754,1474,62,92,0.8799999952316284
402,0011,4,provideel ,903,1465,330,93,0.8799999952316284
403,0011,4,value ,1346,1438,196,93,0.9100000262260437
404,0011,4,can ,1648,1420,131,92,0.8999999761581421
405,0011,4,be ,1845,1407,116,92,0.9800000190734863
406,0011,4,allessan ,2032,1396,345,92,0.8299999833106995
407,0011,4,to ,1341,1487,51,93,0.9900000095367432
408,0011,4,register ,1453,1490,233,92,0.8399999737739563
409,0011,4,samle ,1693,1494,121,93,0.5799999833106995
410,0011,4,heret ,1933,1499,148,92,0.6499999761581421
411,0011,4,branche ,2148,1503,289,92,0.7400000095367432
412,0011,4,and ,94,1629,127,81,0.9900000095367432
413,0011,4,offeet ,331,1614,175,82,0.9300000071525574
414,0011,4,valuee ,645,1596,249,82,0.949999988079071
415,0011,4,celeled ,1038,1572,228,83,0.7900000214576721
416,0011,4,. ,1341,1554,23,81,0.5699999928474426
417,0011,4,ocume ,137,1717,185,96,0.7099999785423279
418,0011,4,Relative ,137,1831,293,128,0.9200000166893005
419,0011,4,Moche ,597,1831,158,128,0.7699999809265137
420,0011,4,. ,251,1978,30,103,0.47999998927116394
421,0011,4,in ,413,1977,39,103,0.8999999761581421
422,0011,4,this ,600,1976,105,103,0.9300000071525574
423,0011,4,value ,851,1974,202,104,0.9599999785423279
424,0011,4,cuested ,1236,1971,355,104,0.8899999856948853
425,0011,4,by ,1644,1968,114,103,0.9800000190734863
426,0011,4,relating ,1907,1966,371,104,0.8799999952316284
427,0011,4,to ,95,2118,53,96,0.5699999928474426
428,0011,4,any ,275,2116,108,95,0.6100000143051147
429,0011,4,othée ,486,2112,152,96,0.8600000143051147
430,0011,4,adelhese ,729,2108,283,96,0.8600000143051147
431,0011,4,while ,1127,2101,251,96,0.9599999785423279
432,0011,4,ameshiny ,1442,2096,337,96,0.75
433,0011,4,dlala ,1904,2088,172,96,0.7599999904632568
434,0011,4,Which ,2200,2083,152,96,0.75
435,0011,4,relefeel ,144,2253,260,82,0.8100000023841858
436,0011,4,to ,496,2244,44,82,0.9599999785423279
437,0011,4,quen ,644,2240,185,81,0.8899999856948853
438,0011,4,cata,991,2231,195,82,0.8399999737739563
439,0011,4,. ,1223,2225,23,81,0.4099999964237213
440,0011,4,In ,1286,2223,29,82,0.8600000143051147
441,0011,4,this ,1433,2219,99,82,0.9599999785423279
442,0011,4,value ,1601,2215,212,82,0.9800000190734863
443,0011,4,of ,1917,2207,60,81,0.9900000095367432
444,0011,4,PC ,2097,2202,29,82,0.8199999928474426
445,0011,4,TO ,2188,2200,60,81,0.5699999928474426
446,0011,4,inoremented ,166,2333,378,82,0.800000011920929
447,0011,4,with ,671,2321,139,81,0.9900000095367432
448,0011,4,offset,924,2314,180,82,0.9700000286102295
449,0011,4,", ",1120,2309,23,81,0.5699999928474426
450,0011,4,it ,1203,2307,46,81,0.6499999761581421
451,0011,4,is ,1285,2305,46,81,0.699999988079071
452,0011,4,similare ,1364,2302,243,82,0.8899999856948853
453,0011,4,to ,1653,2295,46,82,0.7400000095367432
454,0011,4,Bure ,1767,2292,137,82,0.8500000238418579
455,0011,4,with ,1945,2288,139,81,0.9700000286102295
456,0011,4,inden ,2149,2282,132,82,0.8700000047683716
457,0011,4,& ,2308,2279,23,81,0.8799999952316284
458,0011,4,offer ,2371,2277,83,82,0.8199999928474426
459,0011,4,» ,125,2416,30,103,0.44999998807907104
460,0011,4,Auto ,179,2416,145,103,0.9399999976158142
461,0011,4,increment ,380,2416,395,103,0.8899999856948853
462,0011,4,. ,272,2555,23,81,0.8600000143051147
463,0011,4,Affee ,580,2548,116,81,0.8600000143051147
464,0011,4,clone ,810,2542,138,82,0.9399999976158142
465,0011,4,one ,1068,2536,113,82,0.9700000286102295
466,0011,4,instrue ,1286,2531,233,82,0.9700000286102295
467,0011,4,hon ,1539,2526,116,81,0.8100000023841858
468,0011,4,the ,1794,2520,104,82,0.9200000166893005
469,0011,4,content ,1999,2515,255,82,0.8899999856948853
470,0011,4,of ,2303,2509,60,81,0.8399999737739563
471,0011,4,PL ,88,2713,77,103,0.6700000166893005
472,0011,4,is ,233,2708,37,103,0.6100000143051147
473,0011,4,incremen ,368,2702,398,105,0.8700000047683716
474,0011,4,heel ,774,2688,125,104,0.7900000214576721
475,0011,4,to ,1013,2679,77,104,0.9100000262260437
476,0011,4,next ,1169,2674,164,103,0.8799999952316284
477,0011,4,instruktor ,1393,2666,296,103,0.8600000143051147
478,0011,4,o ,11,2889,26,91,0.5400000214576721
479,0011,4,Auto ,198,2889,129,91,0.9300000071525574
480,0011,4,deerement ,455,2889,410,91,0.8600000143051147
481,0011,4,1 ,293,3023,23,80,0.38999998569488525
482,0011,4,. ,432,3022,23,80,0.6000000238418579
483,0011,4,similae ,650,3021,228,80,0.7200000286102295
