,regno,page,word,x,y,w,h,conf
61,0014,1,the ,1061,1799,73,84,0.9599999785423279
62,0014,1,instrutions ,1245,1799,323,84,0.9800000190734863
63,0014,1,that ,1663,1799,107,84,0.9800000190734863
64,0014,1,"""",1799,1799,24,84,0.5299999713897705
65,0014,1,camently,1828,1799,280,84,0.7699999809265137
66,0014,1,. ,2117,1799,24,84,0.6299999952316284
67,0014,1,Lorry ,2185,1799,84,84,0.7099999785423279
68,0014,1,executecel,130,1880,293,86,0.8199999928474426
69,0014,1,", ",435,1880,25,86,0.5099999904632568
70,0014,1,Addressing ,146,2115,297,96,0.9800000190734863
71,0014,1,modes ,527,2133,203,96,0.9100000262260437
72,0014,1,3 ,186,2336,29,102,0.8700000047683716
73,0014,1,was ,277,2336,118,102,0.6200000047683716
74,0014,1,addressing ,437,2336,282,102,0.9399999976158142
75,0014,1,mode ,778,2336,193,102,0.8600000143051147
76,0014,1,orgatnire ,388,2661,167,61,0.7599999904632568
77,0014,1,suurue ,690,2663,115,61,0.7599999904632568
78,0014,1,soum ,895,2665,120,61,0.7300000190734863
79,0014,1,2 ,1021,2666,17,60,0.7599999904632568
80,0014,1,Destrafton ,1110,2666,232,61,0.9100000262260437
81,0014,1,2 ,154,2902,48,163,0.8999999761581421
82,0014,1,way ,226,2902,208,163,0.949999988079071
83,0014,1,addressing ,486,2902,412,163,0.9599999785423279
84,0014,1,more ,980,2902,219,163,0.6700000166893005
85,0014,1,I ,163,3141,43,148,0.4699999988079071
86,0014,1,organise ,201,3141,251,148,0.7400000095367432
87,0014,1,soume ,546,3141,182,148,0.7400000095367432
88,0014,1,Destinens ,801,3141,200,148,0.7699999809265137
89,0014,1,fore ,1032,3141,95,148,0.6800000071525574
90,0014,1,/ ,1168,3141,43,148,0.23999999463558197
91,0014,2,One ,327,86,67,117,0.699999988079071
92,0014,2,way ,465,88,99,117,0.8700000047683716
93,0014,2,domeny ,677,92,319,116,0.9300000071525574
94,0014,2,noche ,1080,98,216,116,0.6000000238418579
95,0014,2,Organive ,472,496,267,81,0.8999999761581421
96,0014,2,some ,927,507,150,81,0.8299999833106995
97,0014,2,Til ,35,893,85,74,0.5199999809265137
98,0014,2,Zeroway ,217,893,348,74,0.7799999713897705
99,0014,2,addressive ,701,893,274,74,0.8399999737739563
100,0014,2,more,1051,893,185,74,0.7099999785423279
101,0014,2,.,1292,893,21,74,0.8799999952316284
102,0014,2,. ,1337,893,21,74,0.9200000166893005
103,0014,2,Torganine ,431,1182,363,170,0.8999999761581421
104,0014,2,if ,810,1182,64,170,0.6200000047683716
105,0014,2,bete ,113,1751,163,128,0.8299999833106995
106,0014,2,addressable ,342,1751,402,128,0.7799999713897705
107,0014,2,lamoxy,924,1751,236,128,0.6899999976158142
108,0014,2,. ,1164,1751,37,128,0.5400000214576721
109,0014,2,we ,206,1947,129,116,0.949999988079071
110,0014,2,know ,369,1944,173,117,0.9599999785423279
111,0014,2,that ,579,1940,136,117,0.9700000286102295
112,0014,2,in ,791,1936,44,117,0.9900000095367432
113,0014,2,memory ,890,1934,301,117,0.9599999785423279
114,0014,2,I ,1280,1928,34,116,0.46000000834465027
115,0014,2,bit ,1317,1927,101,116,0.7900000214576721
116,0014,2,is ,1472,1924,64,116,0.5899999737739563
117,0014,2,8byte ,1644,1921,187,116,0.7099999785423279
118,0014,2,. ,1893,1916,34,116,0.7099999785423279
119,0014,2,Are ,1959,1915,68,116,0.75
120,0014,2,the ,2118,1912,34,116,0.6299999952316284
121,0014,2,anane ,2160,1911,126,117,0.6499999761581421
122,0014,2,ed ,103,2088,46,127,0.550000011920929
123,0014,2,some ,192,2086,128,126,0.9100000262260437
124,0014,2,pantion ,446,2080,205,127,0.9399999976158142
125,0014,2,of ,695,2075,70,126,0.949999988079071
126,0014,2,memory ,798,2072,240,127,0.8100000023841858
127,0014,2,in ,1068,2066,48,127,0.9200000166893005
128,0014,2,computer ,1203,2063,337,126,0.949999988079071
129,0014,2,na ,1661,2053,183,126,0.5
130,0014,2,Byte ,198,2232,137,118,0.9300000071525574
131,0014,2,and ,404,2226,67,117,0.8600000143051147
132,0014,2,the ,488,2223,118,117,0.9200000166893005
133,0014,2,ssabler ,616,2219,197,117,0.8500000238418579
134,0014,2,memory ,867,2210,245,118,0.8399999737739563
135,0014,2,is ,1136,2201,88,118,0.9399999976158142
136,0014,2,to ,1288,2197,44,117,0.41999998688697815
137,0014,2,generated ,1383,2193,261,118,0.9200000166893005
138,0014,2,from ,1706,2182,108,118,0.9900000095367432
139,0014,2,the ,1890,2177,84,117,0.9900000095367432
140,0014,2,exsting ,2050,2171,207,118,0.8899999856948853
141,0014,2,meongery ,109,2371,242,86,0.8600000143051147
142,0014,2,when ,450,2360,167,86,0.8999999761581421
143,0014,2,the ,721,2350,85,85,0.8799999952316284
144,0014,2,time ,916,2343,100,86,0.9900000095367432
145,0014,2,of ,1124,2336,64,85,0.9399999976158142
146,0014,2,candion ,1275,2330,197,86,0.8899999856948853
147,0014,2,g ,1642,2319,15,85,0.46000000834465027
148,0014,2,an ,1844,2311,115,86,0.3799999952316284
149,0014,2,. ,2151,2300,24,85,0.7099999785423279
150,0014,2,bute ,120,2509,129,83,0.8799999952316284
151,0014,2,addressable ,306,2507,384,83,0.8899999856948853
152,0014,2,Memory ,824,2501,252,83,0.8199999928474426
153,0014,2,% ,1205,2497,23,82,0.25
154,0014,2,of ,1242,2496,76,83,0.8500000238418579
155,0014,2,a ,1407,2495,23,82,0.7099999785423279
156,0014,2,types ,1509,2494,138,82,0.8399999737739563
157,0014,2,- ,60,2610,41,139,0.38999998569488525
158,0014,2,re,218,2610,77,139,0.699999988079071
159,0014,2,", ",342,2610,41,139,0.46000000834465027
160,0014,2,big ,448,2610,121,139,0.8299999833106995
161,0014,2,endian ,660,2610,213,139,0.8199999928474426
162,0014,2,and ,956,2610,120,139,0.949999988079071
163,0014,2,littis ,1139,2610,199,139,0.8100000023841858
164,0014,2,erelian ,1393,2610,213,139,0.8299999833106995
165,0014,2,byte ,1660,2610,137,139,0.6499999761581421
166,0014,2,assigmeat,1853,2610,268,139,0.8299999833106995
167,0014,2,. ,2118,2610,41,139,0.8199999928474426
168,0014,2,Big ,84,2828,149,118,0.9800000190734863
169,0014,2,erdian ,290,2825,191,117,0.8399999737739563
170,0014,2,Syte ,585,2820,115,118,0.7099999785423279
171,0014,2,assignment ,747,2818,324,118,0.9300000071525574
172,0014,2,is ,1118,2813,88,117,0.9800000190734863
173,0014,2,used ,1300,2810,153,118,0.9800000190734863
174,0014,2,when ,1480,2807,169,118,0.9700000286102295
175,0014,2,overall ,1762,2803,194,118,0.9100000262260437
176,0014,2,homosy ,1998,2799,218,118,0.7400000095367432
177,0014,2,storage,128,2972,202,117,0.9599999785423279
178,0014,2,", ",339,2969,34,116,0.5899999737739563
179,0014,2,is ,359,2968,88,116,0.8399999737739563
180,0014,2,large,541,2965,160,117,0.949999988079071
181,0014,2,. ,740,2962,34,116,0.7300000190734863
182,0014,2,It ,836,2960,66,117,0.5400000214576721
183,0014,2,common ,1033,2957,265,116,0.8399999737739563
184,0014,2,cesed ,1360,2952,191,116,0.7900000214576721
185,0014,2,assignmand ,1653,2947,393,116,0.8799999952316284
186,0014,2,Methode ,128,3085,304,117,0.9599999785423279
187,0014,2,in ,509,3092,64,116,0.9599999785423279
188,0014,2,computer ,652,3094,346,117,0.9599999785423279
189,0014,2,System ,1091,3102,207,116,0.9100000262260437
190,0014,2,med ,1561,3110,133,116,0.5
191,0014,2,sine ,1795,3113,174,117,0.6899999976158142
192,0014,2,while ,137,3235,161,101,0.9300000071525574
193,0014,3,I ,179,101,29,99,0.4300000071525574
194,0014,3,while ,221,100,121,100,0.9100000262260437
195,0014,3,Dethleenllan ,471,97,385,99,0.8199999928474426
196,0014,3,byte ,921,90,115,100,0.8600000143051147
197,0014,3,assignment ,1087,88,279,99,0.9700000286102295
198,0014,3,is ,1397,83,73,100,0.9700000286102295
199,0014,3,used ,1537,81,167,100,0.9200000166893005
200,0014,3,when ,1817,77,129,100,0.9399999976158142
201,0014,3,the ,2065,73,57,100,0.9800000190734863
202,0014,3,memory ,2151,72,175,100,0.9700000286102295
203,0014,3,Spare ,230,213,175,93,0.8299999833106995
204,0014,3,is ,464,210,35,92,0.49000000953674316
205,0014,3,too ,554,209,79,92,0.9300000071525574
206,0014,3,shell ,675,207,153,93,0.8700000047683716
207,0014,3,& ,859,205,26,92,0.6100000143051147
208,0014,3,this ,920,204,90,92,0.7900000214576721
209,0014,3,assigned ,1103,201,296,93,0.8199999928474426
210,0014,3,usally ,1499,196,162,93,0.9100000262260437
211,0014,3,faster ,1759,193,184,92,0.9200000166893005
212,0014,3,from ,2056,189,101,92,0.9399999976158142
213,0014,3,the ,2222,186,53,93,0.9800000190734863
214,0014,3,lian ,535,321,106,100,0.699999988079071
215,0014,3,assignmeet,701,321,317,100,0.9200000166893005
216,0014,3,. ,1038,321,29,100,0.9399999976158142
217,0014,3,The ,1135,321,71,100,0.9700000286102295
218,0014,3,Memun ,1317,321,301,100,0.8700000047683716
219,0014,3,allocated ,1800,321,305,100,0.9599999785423279
220,0014,3,I ,154,485,34,116,0.6800000071525574
221,0014,3,during ,258,481,211,117,0.8700000047683716
222,0014,3,the ,539,472,84,116,1.0
223,0014,3,little ,759,464,170,117,0.800000011920929
224,0014,3,enclambyte ,1010,455,367,117,0.8100000023841858
225,0014,3,assignment ,1461,440,405,118,0.9599999785423279
226,0014,3,to ,1938,424,64,116,0.7400000095367432
227,0014,3,cured ,2060,419,195,118,0.7200000286102295
228,0014,3,for ,240,601,86,147,0.9900000095367432
229,0014,3,boot ,414,601,186,147,0.9300000071525574
230,0014,3,strinting ,636,601,276,147,0.8700000047683716
231,0014,3,on ,956,601,69,147,0.6700000166893005
232,0014,3,computer ,1074,601,330,147,0.9700000286102295
233,0014,3,condition ,206,926,301,106,0.8700000047683716
234,0014,3,Codes ,636,926,161,106,0.8999999761581421
235,0014,3,condition ,329,1156,259,84,0.9599999785423279
236,0014,3,lode ,701,1150,129,84,0.8700000047683716
237,0014,3,are ,937,1147,82,83,0.6899999976158142
238,0014,3,fie ,1100,1144,72,83,0.800000011920929
239,0014,3,code,1194,1142,136,84,0.9100000262260437
240,0014,3,", ",1330,1140,24,83,0.6399999856948853
241,0014,3,uscel ,1463,1138,141,84,0.8899999856948853
242,0014,3,alter ,1726,1133,130,84,0.9200000166893005
243,0014,3,the ,1918,1130,36,84,0.8500000238418579
244,0014,3,cernuf ,2037,1128,179,84,0.8600000143051147
245,0014,3,o ,279,1324,27,94,0.5199999809265137
246,0014,3,exeating ,544,1307,281,96,0.8799999952316284
247,0014,3,codes ,951,1283,173,96,0.9300000071525574
248,0014,3,when ,1271,1264,164,95,0.8899999856948853
249,0014,3,a ,1545,1249,27,94,0.9399999976158142
250,0014,3,condition ,1650,1241,331,95,0.9399999976158142
251,0014,3,is ,2049,1218,71,94,0.8899999856948853
252,0014,3,used ,2165,1211,146,95,0.6499999761581421
253,0014,3,in ,235,1442,43,118,0.9900000095367432
254,0014,3,a ,334,1437,34,117,0.9900000095367432
255,0014,3,coon ,443,1430,139,118,0.7300000190734863
256,0014,3,System ,706,1415,183,118,0.8799999952316284
257,0014,3,of ,940,1402,107,117,0.9200000166893005
258,0014,3,Joder ,1168,1389,223,117,0.7699999809265137
259,0014,3,if ,1495,1369,44,118,0.6299999952316284
260,0014,3,nag ,1593,1364,148,118,0.6100000143051147
261,0014,3,may ,1777,1353,200,118,0.8999999761581421
262,0014,3,or ,2026,1338,43,118,0.7300000190734863
263,0014,3,magnet ,2130,1333,262,118,0.8199999928474426
264,0014,3,the ,187,1586,101,116,0.9200000166893005
265,0014,3,After ,364,1576,125,117,0.8799999952316284
266,0014,3,face ,540,1567,87,116,0.949999988079071
267,0014,3,flow ,710,1557,103,118,0.8899999856948853
268,0014,3,of ,890,1549,64,116,1.0
269,0014,3,programas ,1038,1540,304,117,0.8600000143051147
